Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
TPA: hypothetical protein [Rhodobiaceae bacterium],Rhodobiaceae bacterium,Rhodobiaceae bacterium,2026785,28.2,28.2,66%,489,70.00,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCN32637.1?report=genbank&log$=prottop&blast_rank=729&RID=WF75DNHA016"",""HCN32637.1"")"
lytic transglycosylase domain-containing protein [PS1 clade bacterium],PS1 clade bacterium,PS1 clade bacterium,2175152,28.2,28.2,66%,489,70.00,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RCL75756.1?report=genbank&log$=prottop&blast_rank=730&RID=WF75DNHA016"",""RCL75756.1"")"
transglycosylase SLT domain-containing protein [Alphaproteobacteria bacterium],Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,1913988,28.2,28.2,66%,489,70.00,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NCG09923.1?report=genbank&log$=prottop&blast_rank=731&RID=WF75DNHA016"",""NCG09923.1"")"
NAD(P)H-dependent oxidoreductase subunit E [Streptomyces humi],Streptomyces humi,Streptomyces humi,1428620,28.2,28.2,60%,489,88.89,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046730817.1?report=genbank&log$=prottop&blast_rank=732&RID=WF75DNHA016"",""WP_046730817.1"")"
NAD(P)H-dependent oxidoreductase subunit E [Streptomyces sp. BK329],Streptomyces sp. BK329,Streptomyces sp. BK329,2512163,28.2,28.2,60%,489,88.89,676,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133026496.1?report=genbank&log$=prottop&blast_rank=733&RID=WF75DNHA016"",""WP_133026496.1"")"
aTP-dependent DNA helicase RecG [Oscillibacter sp. CAG:155],Oscillibacter sp. CAG:155,Oscillibacter sp. CAG:155,1262910,28.2,28.2,86%,489,52.63,682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDC69178.1?report=genbank&log$=prottop&blast_rank=734&RID=WF75DNHA016"",""CDC69178.1"")"
hypothetical protein CNMCM6936_001018 [Aspergillus lentulus],Aspergillus lentulus,Aspergillus lentulus,293939,28.2,28.2,60%,489,75.00,691,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4163215.1?report=genbank&log$=prottop&blast_rank=735&RID=WF75DNHA016"",""KAF4163215.1"")"
2-5A-dependent ribonuclease [Aspergillus lentulus],Aspergillus lentulus,Aspergillus lentulus,293939,28.2,28.2,60%,489,75.00,691,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033418712.1?report=genbank&log$=prottop&blast_rank=736&RID=WF75DNHA016"",""XP_033418712.1"")"
2-5A-dependent ribonuclease [Aspergillus lentulus],Aspergillus lentulus,Aspergillus lentulus,293939,28.2,28.2,60%,489,75.00,691,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFF64818.1?report=genbank&log$=prottop&blast_rank=737&RID=WF75DNHA016"",""GFF64818.1"")"
2-5A-dependent ribonuclease [Aspergillus lentulus],Aspergillus lentulus,Aspergillus lentulus,293939,28.2,28.2,60%,489,75.00,691,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAQ09198.1?report=genbank&log$=prottop&blast_rank=738&RID=WF75DNHA016"",""GAQ09198.1"")"
xanthine dehydrogenase family protein molybdopterin-binding subunit [Zhengella mangrovi],Zhengella mangrovi,Zhengella mangrovi,1982044,28.2,28.2,100%,489,61.11,715,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099305317.1?report=genbank&log$=prottop&blast_rank=739&RID=WF75DNHA016"",""WP_099305317.1"")"
hypothetical protein BBP40_007516 [Aspergillus hancockii],Aspergillus hancockii,Aspergillus hancockii,1873369,28.2,28.2,73%,489,75.00,769,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF7587244.1?report=genbank&log$=prottop&blast_rank=740&RID=WF75DNHA016"",""KAF7587244.1"")"
aminotransferase class III-fold pyridoxal phosphate-dependent enzyme [Planctomycetes bacterium],Planctomycetes bacterium,Planctomycetes bacterium,2026780,28.2,28.2,86%,489,71.43,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NOX55152.1?report=genbank&log$=prottop&blast_rank=741&RID=WF75DNHA016"",""NOX55152.1"")"
vacuolar fusion protein CCZ1 [Pochonia chlamydosporia 170],Pochonia chlamydosporia 170,Pochonia chlamydosporia 170,1380566,28.2,28.2,86%,489,45.83,793,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018139464.1?report=genbank&log$=prottop&blast_rank=742&RID=WF75DNHA016"",""XP_018139464.1"")"
hypothetical protein I1G_00000993 [Pochonia chlamydosporia 123],Pochonia chlamydosporia 123,Pochonia chlamydosporia 123,1052797,28.2,28.2,86%,489,45.83,793,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZR70096.1?report=genbank&log$=prottop&blast_rank=743&RID=WF75DNHA016"",""RZR70096.1"")"
Glutamate-ammonia-ligase adenylyltransferase [uncultured Pseudonocardia sp.],uncultured Pseudonocardia sp.,uncultured Pseudonocardia sp.,211455,28.2,49.2,100%,489,66.67,823,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA9447114.1?report=genbank&log$=prottop&blast_rank=744&RID=WF75DNHA016"",""CAA9447114.1"")"
hypothetical protein G6O67_001003 [Ophiocordyceps sinensis],Ophiocordyceps sinensis,Ophiocordyceps sinensis,72228,28.2,28.2,86%,489,45.83,824,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4511793.1?report=genbank&log$=prottop&blast_rank=745&RID=WF75DNHA016"",""KAF4511793.1"")"
DUF4231 domain-containing protein [Actinocrispum wychmicini],Actinocrispum wychmicini,Actinocrispum wychmicini,1213861,28.2,28.2,86%,489,55.56,830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132123912.1?report=genbank&log$=prottop&blast_rank=746&RID=WF75DNHA016"",""WP_132123912.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083014551.1?report=genbank&log$=prottop&blast_rank=747&RID=WF75DNHA016"",""WP_083014551.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109080574.1?report=genbank&log$=prottop&blast_rank=748&RID=WF75DNHA016"",""WP_109080574.1"")"
class I adenylate cyclase [Aggregatibacter kilianii],Aggregatibacter kilianii,Aggregatibacter kilianii,2025884,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109428192.1?report=genbank&log$=prottop&blast_rank=749&RID=WF75DNHA016"",""WP_109428192.1"")"
class I adenylate cyclase [Aggregatibacter kilianii],Aggregatibacter kilianii,Aggregatibacter kilianii,2025884,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109083326.1?report=genbank&log$=prottop&blast_rank=750&RID=WF75DNHA016"",""WP_109083326.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109059220.1?report=genbank&log$=prottop&blast_rank=751&RID=WF75DNHA016"",""WP_109059220.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109860544.1?report=genbank&log$=prottop&blast_rank=752&RID=WF75DNHA016"",""WP_109860544.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005702822.1?report=genbank&log$=prottop&blast_rank=753&RID=WF75DNHA016"",""WP_005702822.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111301133.1?report=genbank&log$=prottop&blast_rank=754&RID=WF75DNHA016"",""WP_111301133.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111279342.1?report=genbank&log$=prottop&blast_rank=755&RID=WF75DNHA016"",""WP_111279342.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050692543.1?report=genbank&log$=prottop&blast_rank=756&RID=WF75DNHA016"",""WP_050692543.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111303528.1?report=genbank&log$=prottop&blast_rank=757&RID=WF75DNHA016"",""WP_111303528.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109843541.1?report=genbank&log$=prottop&blast_rank=758&RID=WF75DNHA016"",""WP_109843541.1"")"
class I adenylate cyclase [Aggregatibacter sp. oral taxon 458],Aggregatibacter sp. oral taxon 458,Aggregatibacter sp. oral taxon 458,712148,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021616090.1?report=genbank&log$=prottop&blast_rank=759&RID=WF75DNHA016"",""WP_021616090.1"")"
MULTISPECIES: class I adenylate cyclase [Aggregatibacter],Aggregatibacter,Aggregatibacter,416916,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109064503.1?report=genbank&log$=prottop&blast_rank=760&RID=WF75DNHA016"",""WP_109064503.1"")"
class I adenylate cyclase [Aggregatibacter aphrophilus],Aggregatibacter aphrophilus,Aggregatibacter aphrophilus,732,28.2,28.2,60%,489,88.89,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005702267.1?report=genbank&log$=prottop&blast_rank=761&RID=WF75DNHA016"",""WP_005702267.1"")"
aminopeptidase N [alpha proteobacterium U9-1i],alpha proteobacterium U9-1i,alpha proteobacterium U9-1i,1605283,28.2,28.2,60%,489,69.23,872,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAM97452.1?report=genbank&log$=prottop&blast_rank=762&RID=WF75DNHA016"",""GAM97452.1"")"
tetratricopeptide repeat protein [Marinobacter pelagius],Marinobacter pelagius,Marinobacter pelagius,379482,28.2,28.2,60%,489,69.23,899,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091999450.1?report=genbank&log$=prottop&blast_rank=763&RID=WF75DNHA016"",""WP_091999450.1"")"
hypothetical protein AARAC_010516 [Aspergillus arachidicola],Aspergillus arachidicola,Aspergillus arachidicola,656916,28.2,28.2,73%,489,75.00,924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PIG82008.1?report=genbank&log$=prottop&blast_rank=764&RID=WF75DNHA016"",""PIG82008.1"")"
axin [Novocrania anomala],Novocrania anomala,Novocrania anomala,317945,28.2,28.2,86%,490,69.23,942,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AMY99574.1?report=genbank&log$=prottop&blast_rank=765&RID=WF75DNHA016"",""AMY99574.1"")"
glutamate-ammonia-ligase adenylyltransferase [Pseudonocardia sediminis],Pseudonocardia sediminis,Pseudonocardia sediminis,1397368,28.2,28.2,100%,490,66.67,1012,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZT87022.1?report=genbank&log$=prottop&blast_rank=766&RID=WF75DNHA016"",""RZT87022.1"")"
bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [Pseudonocardia sediminis],Pseudonocardia sediminis,Pseudonocardia sediminis,1397368,28.2,28.2,100%,490,66.67,1013,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130291226.1?report=genbank&log$=prottop&blast_rank=767&RID=WF75DNHA016"",""WP_130291226.1"")"
serine/threonine protein kinase [Sorangium cellulosum],Sorangium cellulosum,Sorangium cellulosum,56,28.2,28.2,60%,490,75.00,1131,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012235860.1?report=genbank&log$=prottop&blast_rank=768&RID=WF75DNHA016"",""WP_012235860.1"")"
hypothetical protein FGRMN_2350 [Fusarium heterosporum],Fusarium heterosporum,Fusarium heterosporum,42747,28.2,28.2,93%,490,71.43,1211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4999602.1?report=genbank&log$=prottop&blast_rank=769&RID=WF75DNHA016"",""KAF4999602.1"")"
TPR-like protein [Trametes versicolor FP-101664 SS1],Trametes versicolor FP-101664 SS1,Trametes versicolor FP-101664 SS1,717944,28.2,28.2,73%,490,72.73,1237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_008032392.1?report=genbank&log$=prottop&blast_rank=770&RID=WF75DNHA016"",""XP_008032392.1"")"
hypothetical protein AMS68_004895 [Peltaster fructicola],Peltaster fructicola,Peltaster fructicola,286661,28.2,28.2,60%,490,77.78,1369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIW99377.1?report=genbank&log$=prottop&blast_rank=771&RID=WF75DNHA016"",""QIW99377.1"")"
hypothetical protein [Sphingomonas kyeonggiensis],Sphingomonas kyeonggiensis,Sphingomonas kyeonggiensis,1268553,28.2,28.2,100%,490,64.71,1456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183995119.1?report=genbank&log$=prottop&blast_rank=772&RID=WF75DNHA016"",""WP_183995119.1"")"
DUF4214 domain-containing protein [Anaerobium acetethylicum],Anaerobium acetethylicum,Anaerobium acetethylicum,1619234,28.2,28.2,60%,490,77.78,1458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091229339.1?report=genbank&log$=prottop&blast_rank=773&RID=WF75DNHA016"",""WP_091229339.1"")"
hypothetical protein [Alkaliflexus imshenetskii],Alkaliflexus imshenetskii,Alkaliflexus imshenetskii,286730,28.2,28.2,66%,490,81.82,1493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052345606.1?report=genbank&log$=prottop&blast_rank=774&RID=WF75DNHA016"",""WP_052345606.1"")"
O-linked N-acetylglucosamine transferase OGT [Byssochlamys spectabilis],Byssochlamys spectabilis,Byssochlamys spectabilis,264951,28.2,28.2,80%,490,66.67,1662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028484517.1?report=genbank&log$=prottop&blast_rank=775&RID=WF75DNHA016"",""XP_028484517.1"")"
UDP-N-acetylglucosaminyltransferase [Byssochlamys spectabilis No. 5],Byssochlamys spectabilis No. 5,Byssochlamys spectabilis No. 5,1356009,28.2,28.2,80%,490,66.67,1664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAD92545.1?report=genbank&log$=prottop&blast_rank=776&RID=WF75DNHA016"",""GAD92545.1"")"
hypothetical protein Egran_04241 [Elaphomyces granulatus],Elaphomyces granulatus,Elaphomyces granulatus,519963,28.2,28.2,80%,490,66.67,1683,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OXV07995.1?report=genbank&log$=prottop&blast_rank=777&RID=WF75DNHA016"",""OXV07995.1"")"
tetratricopeptide repeat protein [Polyangiaceae bacterium],Polyangiaceae bacterium,Polyangiaceae bacterium,2268199,28.2,28.2,66%,490,80.00,1757,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE7480110.1?report=genbank&log$=prottop&blast_rank=778&RID=WF75DNHA016"",""MBE7480110.1"")"
hypothetical protein [Sphingomonas formosensis],Sphingomonas formosensis,Sphingomonas formosensis,861534,27.8,27.8,53%,687,87.50,52,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157216238.1?report=genbank&log$=prottop&blast_rank=779&RID=WF75DNHA016"",""WP_157216238.1"")"
hypothetical protein D0B32_21430 [Paraburkholderia sp. DHOC27],Paraburkholderia sp. DHOC27,Paraburkholderia sp. DHOC27,2303330,27.8,27.8,80%,688,75.00,59,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RFU46208.1?report=genbank&log$=prottop&blast_rank=780&RID=WF75DNHA016"",""RFU46208.1"")"
hypothetical protein ABW37_20385 [Achromobacter xylosoxidans],Achromobacter xylosoxidans,Achromobacter xylosoxidans,85698,27.8,27.8,100%,688,66.67,60,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOQ39886.1?report=genbank&log$=prottop&blast_rank=781&RID=WF75DNHA016"",""KOQ39886.1"")"
TPA: hypothetical protein [Salmonella enterica subsp. enterica serovar Typhimurium],Salmonella enterica subsp. enterica serovar Typhimurium,Salmonella enterica subsp. enterica serovar Typhimurium,90371,27.8,27.8,86%,688,45.83,65,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAC6160165.1?report=genbank&log$=prottop&blast_rank=782&RID=WF75DNHA016"",""HAC6160165.1"")"
hypothetical protein [Salmonella enterica],Salmonella enterica,Salmonella enterica,28901,27.8,27.8,86%,689,45.83,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EAM7069877.1?report=genbank&log$=prottop&blast_rank=783&RID=WF75DNHA016"",""EAM7069877.1"")"
hypothetical protein [Novosphingobium indicum],Novosphingobium indicum,Novosphingobium indicum,462949,27.8,27.8,100%,689,60.00,70,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188818756.1?report=genbank&log$=prottop&blast_rank=784&RID=WF75DNHA016"",""WP_188818756.1"")"
hypothetical protein [Salmonella enterica subsp. enterica],Salmonella enterica subsp. enterica,Salmonella enterica subsp. enterica,59201,27.8,27.8,86%,689,45.83,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ECF6872538.1?report=genbank&log$=prottop&blast_rank=785&RID=WF75DNHA016"",""ECF6872538.1"")"
hypothetical protein [Salmonella enterica],Salmonella enterica,Salmonella enterica,28901,27.8,27.8,86%,689,45.83,73,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EAY2467331.1?report=genbank&log$=prottop&blast_rank=786&RID=WF75DNHA016"",""EAY2467331.1"")"
hypothetical protein [Salmonella enterica],Salmonella enterica,Salmonella enterica,28901,27.8,27.8,86%,689,45.83,73,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EBJ3272330.1?report=genbank&log$=prottop&blast_rank=787&RID=WF75DNHA016"",""EBJ3272330.1"")"
hypothetical protein [Burkholderia ubonensis],Burkholderia ubonensis,Burkholderia ubonensis,101571,27.8,27.8,53%,689,87.50,76,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059881098.1?report=genbank&log$=prottop&blast_rank=788&RID=WF75DNHA016"",""WP_059881098.1"")"
hypothetical protein BRC29_01550 [Nanohaloarchaea archaeon SW_7_43_1],Nanohaloarchaea archaeon SW_7_43_1,Nanohaloarchaea archaeon SW_7_43_1,1919221,27.8,27.8,66%,690,64.29,81,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PSG98794.1?report=genbank&log$=prottop&blast_rank=789&RID=WF75DNHA016"",""PSG98794.1"")"
hypothetical protein [Ruegeria sp. HKCCD7255],Ruegeria sp. HKCCD7255,Ruegeria sp. HKCCD7255,2683004,27.8,27.8,66%,690,80.00,96,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171102221.1?report=genbank&log$=prottop&blast_rank=790&RID=WF75DNHA016"",""WP_171102221.1"")"
2TM domain-containing protein [Chryseobacterium sp. KBW03],Chryseobacterium sp. KBW03,Chryseobacterium sp. KBW03,2153362,27.8,27.8,60%,690,77.78,98,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124532913.1?report=genbank&log$=prottop&blast_rank=791&RID=WF75DNHA016"",""WP_124532913.1"")"
phospho-N-acetylmuramoyl-pentapeptide-transferase [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,27.8,27.8,80%,691,55.56,104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RMH14755.1?report=genbank&log$=prottop&blast_rank=792&RID=WF75DNHA016"",""RMH14755.1"")"
hypothetical protein GCM10011349_11840 [Novosphingobium indicum],Novosphingobium indicum,Novosphingobium indicum,462949,27.8,27.8,100%,691,60.00,127,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GGN45586.1?report=genbank&log$=prottop&blast_rank=793&RID=WF75DNHA016"",""GGN45586.1"")"
TPA: S26 family signal peptidase [Verrucomicrobia subdivision 3 bacterium],Verrucomicrobia subdivision 3 bacterium,Verrucomicrobia subdivision 3 bacterium,2052186,27.8,27.8,80%,691,52.38,136,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGS36356.1?report=genbank&log$=prottop&blast_rank=794&RID=WF75DNHA016"",""HGS36356.1"")"
winged helix DNA-binding protein [Pseudorhodobacter sp.],Pseudorhodobacter sp.,Pseudorhodobacter sp.,1934400,27.8,27.8,86%,691,71.43,137,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC7478958.1?report=genbank&log$=prottop&blast_rank=795&RID=WF75DNHA016"",""MBC7478958.1"")"
MarR family transcriptional regulator [Rhodobacter sp.],Rhodobacter sp.,Rhodobacter sp.,1062,27.8,27.8,86%,691,71.43,139,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3910242.1?report=genbank&log$=prottop&blast_rank=796&RID=WF75DNHA016"",""MBA3910242.1"")"
MarR family transcriptional regulator [Rhodobacterales bacterium RIFCSPHIGHO2_12_FULL_62_75],Rhodobacterales bacterium RIFCSPHIGHO2_12_FULL_62_75,Rhodobacterales bacterium RIFCSPHIGHO2_12_FULL_62_75,1802015,27.8,27.8,86%,691,71.43,139,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OHC54816.1?report=genbank&log$=prottop&blast_rank=797&RID=WF75DNHA016"",""OHC54816.1"")"
MarR family transcriptional regulator [Rhodobacteraceae bacterium PARR1],Rhodobacteraceae bacterium PARR1,Rhodobacteraceae bacterium PARR1,2015578,27.8,27.8,86%,691,71.43,139,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OYU19875.1?report=genbank&log$=prottop&blast_rank=798&RID=WF75DNHA016"",""OYU19875.1"")"
MarR family transcriptional regulator [Rhodobacter sp.],Rhodobacter sp.,Rhodobacter sp.,1062,27.8,27.8,86%,691,71.43,139,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4324347.1?report=genbank&log$=prottop&blast_rank=799&RID=WF75DNHA016"",""MBA4324347.1"")"
MarR family transcriptional regulator [Tabrizicola aquatica],Tabrizicola aquatica,Tabrizicola aquatica,909926,27.8,27.8,86%,691,71.43,139,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103256281.1?report=genbank&log$=prottop&blast_rank=800&RID=WF75DNHA016"",""WP_103256281.1"")"
MarR family transcriptional regulator [Tabrizicola sp.],Tabrizicola sp.,Tabrizicola sp.,2005166,27.8,27.8,86%,692,71.43,140,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NJM84362.1?report=genbank&log$=prottop&blast_rank=801&RID=WF75DNHA016"",""NJM84362.1"")"
MarR family transcriptional regulator [Gemmobacter aestuarii],Gemmobacter sp. CC-PW-75,Gemmobacter sp. CC-PW-75,1445661,27.8,27.8,86%,692,71.43,140,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136394608.1?report=genbank&log$=prottop&blast_rank=802&RID=WF75DNHA016"",""WP_136394608.1"")"
serine/threonine-protein phosphatase 5-like [Oncorhynchus kisutch],Oncorhynchus kisutch,coho salmon,8019,27.8,27.8,66%,692,76.92,140,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020328620.2?report=genbank&log$=prottop&blast_rank=803&RID=WF75DNHA016"",""XP_020328620.2"")"
winged helix DNA-binding protein [Tabrizicola piscis],Tabrizicola sp. K13M18,Tabrizicola sp. K13M18,2494374,27.8,27.8,86%,692,71.43,143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125327063.1?report=genbank&log$=prottop&blast_rank=804&RID=WF75DNHA016"",""WP_125327063.1"")"
transcriptional repressor [Alphaproteobacteria bacterium],Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,1913988,27.8,27.8,86%,692,62.50,156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBS28276.1?report=genbank&log$=prottop&blast_rank=805&RID=WF75DNHA016"",""MBS28276.1"")"
helix-turn-helix domain-containing protein [Fodinicola feengrottensis],Fodinicola feengrottensis,Fodinicola feengrottensis,435914,27.8,27.8,66%,692,70.00,157,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163566573.1?report=genbank&log$=prottop&blast_rank=806&RID=WF75DNHA016"",""WP_163566573.1"")"
MarR family transcriptional regulator [Alphaproteobacteria bacterium HGW-Alphaproteobacteria-6],Alphaproteobacteria bacterium HGW-Alphaproteobacteria-6,Alphaproteobacteria bacterium HGW-Alphaproteobacteria-6,2013669,27.8,27.8,86%,692,71.43,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKP75460.1?report=genbank&log$=prottop&blast_rank=807&RID=WF75DNHA016"",""PKP75460.1"")"
winged helix-turn-helix transcriptional regulator [Rhodobacterales bacterium],Rhodobacterales bacterium,Rhodobacterales bacterium,1948890,27.8,27.8,86%,692,71.43,162,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NCM97903.1?report=genbank&log$=prottop&blast_rank=808&RID=WF75DNHA016"",""NCM97903.1"")"
MarR family transcriptional regulator [Acetobacteraceae bacterium],Acetobacteraceae bacterium,Acetobacteraceae bacterium,1909293,27.8,27.8,86%,692,71.43,165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYI14853.1?report=genbank&log$=prottop&blast_rank=809&RID=WF75DNHA016"",""RYI14853.1"")"
winged helix-turn-helix transcriptional regulator [Nocardiopsis valliformis],Nocardiopsis valliformis,Nocardiopsis valliformis,239974,27.8,27.8,60%,692,77.78,166,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017582546.1?report=genbank&log$=prottop&blast_rank=810&RID=WF75DNHA016"",""WP_017582546.1"")"
MarR family transcriptional regulator [Rhodobacterales bacterium],Rhodobacterales bacterium,Rhodobacterales bacterium,1948890,27.8,27.8,86%,692,71.43,166,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TAG09465.1?report=genbank&log$=prottop&blast_rank=811&RID=WF75DNHA016"",""TAG09465.1"")"
