Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Regulatory protein LuxO [Vibrio cholerae],Vibrio cholerae,Vibrio cholerae,666,26.9,26.9,60%,1380,88.89,76,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFK90119.1?report=genbank&log$=prottop&blast_rank=725&RID=WGJHGVJ3013"",""GFK90119.1"")"
LuxR family transcriptional regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1380,88.89,76,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TOO98187.1?report=genbank&log$=prottop&blast_rank=726&RID=WGJHGVJ3013"",""TOO98187.1"")"
response regulator [Vibrio harveyi],Vibrio harveyi,Vibrio harveyi,669,26.9,26.9,60%,1381,88.89,78,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155487186.1?report=genbank&log$=prottop&blast_rank=727&RID=WGJHGVJ3013"",""WP_155487186.1"")"
LuxR family transcriptional regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1381,88.89,79,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TNY66078.1?report=genbank&log$=prottop&blast_rank=728&RID=WGJHGVJ3013"",""TNY66078.1"")"
response regulator [Vibrio sp. 10N.261.52.A1],Vibrio sp. 10N.261.52.A1,Vibrio sp. 10N.261.52.A1,1880849,26.9,26.9,60%,1381,88.89,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133152503.1?report=genbank&log$=prottop&blast_rank=729&RID=WGJHGVJ3013"",""WP_133152503.1"")"
LuxR family transcriptional regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1381,88.89,82,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OXE29993.1?report=genbank&log$=prottop&blast_rank=730&RID=WGJHGVJ3013"",""OXE29993.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1382,88.89,83,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE4372887.1?report=genbank&log$=prottop&blast_rank=731&RID=WGJHGVJ3013"",""MBE4372887.1"")"
response regulator [Vibrio cholerae],Vibrio cholerae,Vibrio cholerae,666,26.9,26.9,60%,1382,88.89,83,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144391287.1?report=genbank&log$=prottop&blast_rank=732&RID=WGJHGVJ3013"",""WP_144391287.1"")"
regulatory protein LuxO [Vibrio ponticus],Vibrio ponticus,Vibrio ponticus,265668,26.9,26.9,60%,1382,88.89,84,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAK86596.1?report=genbank&log$=prottop&blast_rank=733&RID=WGJHGVJ3013"",""GAK86596.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1382,64.29,84,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE0997318.1?report=genbank&log$=prottop&blast_rank=734&RID=WGJHGVJ3013"",""MBE0997318.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1382,64.29,84,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE0998336.1?report=genbank&log$=prottop&blast_rank=735&RID=WGJHGVJ3013"",""MBE0998336.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1382,64.29,85,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFD4228618.1?report=genbank&log$=prottop&blast_rank=736&RID=WGJHGVJ3013"",""EFD4228618.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1382,64.29,87,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NYZ51329.1?report=genbank&log$=prottop&blast_rank=737&RID=WGJHGVJ3013"",""NYZ51329.1"")"
LuxR family transcriptional regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1382,88.89,88,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TNZ73670.1?report=genbank&log$=prottop&blast_rank=738&RID=WGJHGVJ3013"",""TNZ73670.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1383,88.89,90,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180921189.1?report=genbank&log$=prottop&blast_rank=739&RID=WGJHGVJ3013"",""WP_180921189.1"")"
LuxR family transcriptional regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1383,88.89,91,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TOD75037.1?report=genbank&log$=prottop&blast_rank=740&RID=WGJHGVJ3013"",""TOD75037.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1383,88.89,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029784811.1?report=genbank&log$=prottop&blast_rank=741&RID=WGJHGVJ3013"",""WP_029784811.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1383,64.29,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLY28234.1?report=genbank&log$=prottop&blast_rank=742&RID=WGJHGVJ3013"",""RLY28234.1"")"
hypothetical protein A2973_04630 [Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_49_10],Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_49_10,Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_49_10,1798396,26.9,26.9,66%,1383,80.00,94,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGG30160.1?report=genbank&log$=prottop&blast_rank=743&RID=WGJHGVJ3013"",""OGG30160.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1384,88.89,97,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180832105.1?report=genbank&log$=prottop&blast_rank=744&RID=WGJHGVJ3013"",""WP_180832105.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1384,64.29,102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RIB40032.1?report=genbank&log$=prottop&blast_rank=745&RID=WGJHGVJ3013"",""RIB40032.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1384,88.89,102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180701422.1?report=genbank&log$=prottop&blast_rank=746&RID=WGJHGVJ3013"",""WP_180701422.1"")"
hypothetical protein [Corallococcus exiguus],Corallococcus exiguus,Corallococcus exiguus,83462,26.9,26.9,73%,1384,81.82,104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172811071.1?report=genbank&log$=prottop&blast_rank=747&RID=WGJHGVJ3013"",""WP_172811071.1"")"
hypothetical protein [Corallococcus exiguus],Corallococcus exiguus,Corallococcus exiguus,83462,26.9,26.9,73%,1384,81.82,104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171805460.1?report=genbank&log$=prottop&blast_rank=748&RID=WGJHGVJ3013"",""WP_171805460.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1384,64.29,104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MWM22128.1?report=genbank&log$=prottop&blast_rank=749&RID=WGJHGVJ3013"",""MWM22128.1"")"
response regulator [Vibrio harveyi],Vibrio harveyi,Vibrio harveyi,669,26.9,26.9,60%,1384,88.89,104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155485363.1?report=genbank&log$=prottop&blast_rank=750&RID=WGJHGVJ3013"",""WP_155485363.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1384,88.89,105,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180797414.1?report=genbank&log$=prottop&blast_rank=751&RID=WGJHGVJ3013"",""WP_180797414.1"")"
"vitamin B12 ABC transporter, ATP-binding protein [Escherichia coli]",Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1384,64.29,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VTQ22058.1?report=genbank&log$=prottop&blast_rank=752&RID=WGJHGVJ3013"",""VTQ22058.1"")"
hypothetical protein SAMN05660226_04098 [Parapedobacter luteus],Parapedobacter luteus,Parapedobacter luteus,623280,26.9,26.9,66%,1384,90.00,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SKB97580.1?report=genbank&log$=prottop&blast_rank=753&RID=WGJHGVJ3013"",""SKB97580.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1385,64.29,107,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122792522.1?report=genbank&log$=prottop&blast_rank=754&RID=WGJHGVJ3013"",""WP_122792522.1"")"
"Vitamin B12 ABC transporter, ATPase component BtuD [Escherichia coli ISC7]",Escherichia coli ISC7,Escherichia coli ISC7,1432555,26.9,26.9,66%,1385,64.29,108,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDL24694.1?report=genbank&log$=prottop&blast_rank=755&RID=WGJHGVJ3013"",""CDL24694.1"")"
hypothetical protein COO60DRAFT_1475789 [Scenedesmus sp. NREL 46B-D3],Scenedesmus sp. NREL 46B-D3,Scenedesmus sp. NREL 46B-D3,2650976,26.9,26.9,80%,1385,55.56,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF6266145.1?report=genbank&log$=prottop&blast_rank=756&RID=WGJHGVJ3013"",""KAF6266145.1"")"
ABC transporter family protein [Escherichia coli 180200],Escherichia coli 180200,Escherichia coli 180200,1116104,26.9,26.9,66%,1385,64.29,112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ENA72485.1?report=genbank&log$=prottop&blast_rank=757&RID=WGJHGVJ3013"",""ENA72485.1"")"
sigma-54-dependent Fis family transcriptional regulator [Vibrio alginolyticus],Vibrio alginolyticus,Vibrio alginolyticus,663,26.9,26.9,60%,1385,88.89,115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PLX62707.1?report=genbank&log$=prottop&blast_rank=758&RID=WGJHGVJ3013"",""PLX62707.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1385,88.89,115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029787347.1?report=genbank&log$=prottop&blast_rank=759&RID=WGJHGVJ3013"",""WP_029787347.1"")"
hypothetical protein [Corallococcus coralloides],Corallococcus coralloides,Corallococcus coralloides,184914,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014398198.1?report=genbank&log$=prottop&blast_rank=760&RID=WGJHGVJ3013"",""WP_014398198.1"")"
hypothetical protein [Corallococcus exiguus],Corallococcus exiguus,Corallococcus exiguus,83462,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172816273.1?report=genbank&log$=prottop&blast_rank=761&RID=WGJHGVJ3013"",""WP_172816273.1"")"
MULTISPECIES: hypothetical protein [Corallococcus],Corallococcus,Corallococcus,83461,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120616336.1?report=genbank&log$=prottop&blast_rank=762&RID=WGJHGVJ3013"",""WP_120616336.1"")"
MULTISPECIES: hypothetical protein [Corallococcus],Corallococcus,Corallococcus,83461,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120596539.1?report=genbank&log$=prottop&blast_rank=763&RID=WGJHGVJ3013"",""WP_120596539.1"")"
MULTISPECIES: hypothetical protein [Corallococcus],Corallococcus,Corallococcus,83461,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120574916.1?report=genbank&log$=prottop&blast_rank=764&RID=WGJHGVJ3013"",""WP_120574916.1"")"
MULTISPECIES: hypothetical protein [Corallococcus],Corallococcus,Corallococcus,83461,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121777862.1?report=genbank&log$=prottop&blast_rank=765&RID=WGJHGVJ3013"",""WP_121777862.1"")"
hypothetical protein [Corallococcus coralloides],Corallococcus coralloides,Corallococcus coralloides,184914,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128798207.1?report=genbank&log$=prottop&blast_rank=766&RID=WGJHGVJ3013"",""WP_128798207.1"")"
hypothetical protein [Corallococcus carmarthensis],Corallococcus sp. CA043D,Corallococcus sp. CA043D,2316728,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120601620.1?report=genbank&log$=prottop&blast_rank=767&RID=WGJHGVJ3013"",""WP_120601620.1"")"
hypothetical protein [Corallococcus sp. AB045],Corallococcus sp. AB045,Corallococcus sp. AB045,2316719,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121710908.1?report=genbank&log$=prottop&blast_rank=768&RID=WGJHGVJ3013"",""WP_121710908.1"")"
hypothetical protein [Corallococcus exiguus],Corallococcus exiguus,Corallococcus exiguus,83462,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171810558.1?report=genbank&log$=prottop&blast_rank=769&RID=WGJHGVJ3013"",""WP_171810558.1"")"
hypothetical protein [Corallococcus sp. AB011P],Corallococcus sp. AB011P,Corallococcus sp. AB011P,2316735,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120566450.1?report=genbank&log$=prottop&blast_rank=770&RID=WGJHGVJ3013"",""WP_120566450.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1385,64.29,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGM8635669.1?report=genbank&log$=prottop&blast_rank=771&RID=WGJHGVJ3013"",""EGM8635669.1"")"
hypothetical protein [Corallococcus sp. CA054B],Corallococcus sp. CA054B,Corallococcus sp. CA054B,2316734,26.9,26.9,73%,1385,81.82,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120587870.1?report=genbank&log$=prottop&blast_rank=772&RID=WGJHGVJ3013"",""WP_120587870.1"")"
3a01205: pleiotropic drug resistance family [uncultured bacterium],uncultured bacterium,uncultured bacterium,77133,26.9,26.9,66%,1386,64.29,117,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APO29672.1?report=genbank&log$=prottop&blast_rank=773&RID=WGJHGVJ3013"",""APO29672.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1386,64.29,119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024168137.1?report=genbank&log$=prottop&blast_rank=774&RID=WGJHGVJ3013"",""WP_024168137.1"")"
unnamed protein product [Meloidogyne enterolobii],Meloidogyne enterolobii,Meloidogyne enterolobii,390850,26.9,26.9,60%,1386,81.82,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD2188112.1?report=genbank&log$=prottop&blast_rank=775&RID=WGJHGVJ3013"",""CAD2188112.1"")"
response regulator [Vibrio sp. V29_P1S30P107],Vibrio sp. V29_P1S30P107,Vibrio sp. V29_P1S30P107,1938681,26.9,26.9,60%,1386,88.89,122,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161428004.1?report=genbank&log$=prottop&blast_rank=776&RID=WGJHGVJ3013"",""WP_161428004.1"")"
ATP-binding cassette domain-containing protein [Bacteroides pyogenes],Bacteroides pyogenes,Bacteroides pyogenes,310300,26.9,26.9,66%,1386,64.29,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148747633.1?report=genbank&log$=prottop&blast_rank=777&RID=WGJHGVJ3013"",""WP_148747633.1"")"
ATP-binding cassette domain-containing protein [Salmonella enterica],Salmonella enterica,Salmonella enterica,28901,26.9,26.9,66%,1386,64.29,126,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146637515.1?report=genbank&log$=prottop&blast_rank=778&RID=WGJHGVJ3013"",""WP_146637515.1"")"
"regulatory protein luxO, putative [Vibrio cholerae O1 str. AG-7404]",Vibrio cholerae O1 str. AG-7404,Vibrio cholerae O1 str. AG-7404,1095645,26.9,26.9,60%,1386,88.89,127,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EMP97443.1?report=genbank&log$=prottop&blast_rank=779&RID=WGJHGVJ3013"",""EMP97443.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1386,88.89,127,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029821292.1?report=genbank&log$=prottop&blast_rank=780&RID=WGJHGVJ3013"",""WP_029821292.1"")"
ATP-binding cassette domain-containing protein [Klebsiella pneumoniae],Klebsiella pneumoniae,Klebsiella pneumoniae,573,26.9,26.9,66%,1386,64.29,128,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159208037.1?report=genbank&log$=prottop&blast_rank=781&RID=WGJHGVJ3013"",""WP_159208037.1"")"
"vitamin B12 ABC transporter, ATP-binding protein [Escherichia coli]",Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1386,64.29,130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/STM38792.1?report=genbank&log$=prottop&blast_rank=782&RID=WGJHGVJ3013"",""STM38792.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1387,64.29,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148934501.1?report=genbank&log$=prottop&blast_rank=783&RID=WGJHGVJ3013"",""WP_148934501.1"")"
"regulatory protein luxO, putative [Vibrio cholerae O1 str. AG-8040]",Vibrio cholerae O1 str. AG-8040,Vibrio cholerae O1 str. AG-8040,1095644,26.9,26.9,60%,1387,88.89,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EMQ06214.1?report=genbank&log$=prottop&blast_rank=784&RID=WGJHGVJ3013"",""EMQ06214.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1387,64.29,137,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149018462.1?report=genbank&log$=prottop&blast_rank=785&RID=WGJHGVJ3013"",""WP_149018462.1"")"
vitamin B12-transporter ATPase [Shigella flexneri],Shigella flexneri,Shigella flexneri,623,26.9,26.9,66%,1387,64.29,141,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PQN13534.1?report=genbank&log$=prottop&blast_rank=786&RID=WGJHGVJ3013"",""PQN13534.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1387,64.29,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187802962.1?report=genbank&log$=prottop&blast_rank=787&RID=WGJHGVJ3013"",""WP_187802962.1"")"
ATP-binding cassette domain-containing protein [Klebsiella pneumoniae],Klebsiella pneumoniae,Klebsiella pneumoniae,573,26.9,26.9,66%,1387,64.29,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129303998.1?report=genbank&log$=prottop&blast_rank=788&RID=WGJHGVJ3013"",""WP_129303998.1"")"
vitamin B12-transporter ATPase [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1388,64.29,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONG32526.1?report=genbank&log$=prottop&blast_rank=789&RID=WGJHGVJ3013"",""ONG32526.1"")"
regulatory protein LuxO [Vibrio cholerae],Vibrio cholerae,Vibrio cholerae,666,26.9,26.9,60%,1388,88.89,148,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CSB13249.1?report=genbank&log$=prottop&blast_rank=790&RID=WGJHGVJ3013"",""CSB13249.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1388,88.89,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029866693.1?report=genbank&log$=prottop&blast_rank=791&RID=WGJHGVJ3013"",""WP_029866693.1"")"
TPA: vitamin B12-transporter ATPase [Shigella sp.],Shigella sp.,Shigella sp.,625,26.9,26.9,66%,1388,64.29,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBJ65801.1?report=genbank&log$=prottop&blast_rank=792&RID=WGJHGVJ3013"",""HBJ65801.1"")"
vitamin B12-transporter ATPase [Shigella flexneri],Shigella flexneri,Shigella flexneri,623,26.9,26.9,66%,1388,64.29,152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PQN99939.1?report=genbank&log$=prottop&blast_rank=793&RID=WGJHGVJ3013"",""PQN99939.1"")"
ATP-binding cassette domain-containing protein [Shigella boydii],Shigella boydii,Shigella boydii,621,26.9,26.9,66%,1388,64.29,156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049254944.1?report=genbank&log$=prottop&blast_rank=794&RID=WGJHGVJ3013"",""WP_049254944.1"")"
GNAT family N-acetyltransferase [Capsulimonas corticalis],Capsulimonas corticalis,Capsulimonas corticalis,2219043,26.9,26.9,73%,1388,81.82,156,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119322267.1?report=genbank&log$=prottop&blast_rank=795&RID=WGJHGVJ3013"",""WP_119322267.1"")"
response regulator [Vibrio cholerae],Vibrio cholerae,Vibrio cholerae,666,26.9,26.9,60%,1388,88.89,157,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139181872.1?report=genbank&log$=prottop&blast_rank=796&RID=WGJHGVJ3013"",""WP_139181872.1"")"
vitamin B12 import ATP-binding protein BtuD [Escherichia coli 2872800],Escherichia coli 2872800,Escherichia coli 2872800,1116034,26.9,26.9,66%,1388,64.29,157,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EMV47201.1?report=genbank&log$=prottop&blast_rank=797&RID=WGJHGVJ3013"",""EMV47201.1"")"
DUF371 domain-containing protein [Acidianus sulfidivorans],Acidianus sulfidivorans,Acidianus sulfidivorans,312539,26.9,26.9,80%,1388,52.38,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110379438.1?report=genbank&log$=prottop&blast_rank=798&RID=WGJHGVJ3013"",""WP_110379438.1"")"
"vitamin B12 ABC transporter, ATP-binding protein [Escherichia coli]",Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1388,64.29,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VFS18572.1?report=genbank&log$=prottop&blast_rank=799&RID=WGJHGVJ3013"",""VFS18572.1"")"
"vitamin B12 ABC transporter, ATP-binding protein [Escherichia coli]",Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1388,64.29,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/STL69973.1?report=genbank&log$=prottop&blast_rank=800&RID=WGJHGVJ3013"",""STL69973.1"")"
response regulator [Vibrio parahaemolyticus],Vibrio parahaemolyticus,Vibrio parahaemolyticus,670,26.9,26.9,60%,1388,88.89,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029811117.1?report=genbank&log$=prottop&blast_rank=801&RID=WGJHGVJ3013"",""WP_029811117.1"")"
family 43 glycosylhydrolase [Bacteroides ovatus],Bacteroides ovatus,Bacteroides ovatus,28116,26.9,26.9,66%,1388,75.00,163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAA4185590.1?report=genbank&log$=prottop&blast_rank=802&RID=WGJHGVJ3013"",""KAA4185590.1"")"
ATP-binding cassette domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1388,64.29,164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MSI38480.1?report=genbank&log$=prottop&blast_rank=803&RID=WGJHGVJ3013"",""MSI38480.1"")"
TPA: vitamin B12-transporter ATPase [Shigella sp.],Shigella sp.,Shigella sp.,625,26.9,26.9,66%,1388,64.29,165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAK09281.1?report=genbank&log$=prottop&blast_rank=804&RID=WGJHGVJ3013"",""HAK09281.1"")"
vitamin B12 ABC transporter ATP-binding protein BtuD [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1388,64.29,168,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074512066.1?report=genbank&log$=prottop&blast_rank=805&RID=WGJHGVJ3013"",""WP_074512066.1"")"
vitamin B12 ABC transporter ATP-binding protein BtuD [Shigella sonnei],Shigella sonnei,Shigella sonnei,624,26.9,26.9,66%,1389,64.29,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065405302.1?report=genbank&log$=prottop&blast_rank=806&RID=WGJHGVJ3013"",""WP_065405302.1"")"
"vitamin B12 ABC transporter, ATP-binding protein [Escherichia coli]",Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1389,64.29,175,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/STI85867.1?report=genbank&log$=prottop&blast_rank=807&RID=WGJHGVJ3013"",""STI85867.1"")"
vitamin B12 ABC transporter ATP-binding protein BtuD [Shigella sonnei],Shigella sonnei,Shigella sonnei,624,26.9,26.9,66%,1389,64.29,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFY6745800.1?report=genbank&log$=prottop&blast_rank=808&RID=WGJHGVJ3013"",""EFY6745800.1"")"
TPA: hypothetical protein [Vulcanisaeta sp.],Vulcanisaeta sp.,Vulcanisaeta sp.,2020871,26.9,26.9,66%,1389,75.00,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HHP79499.1?report=genbank&log$=prottop&blast_rank=809&RID=WGJHGVJ3013"",""HHP79499.1"")"
TPA: vitamin B12 ABC transporter ATP-binding protein BtuD [Escherichia coli],Escherichia coli,Escherichia coli,562,26.9,26.9,66%,1389,64.29,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAN6251031.1?report=genbank&log$=prottop&blast_rank=810&RID=WGJHGVJ3013"",""HAN6251031.1"")"
