Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
TPA: hypothetical protein [Piscirickettsiaceae bacterium],Piscirickettsiaceae bacterium,Piscirickettsiaceae bacterium,2030828,29.5,29.5,73%,172,72.73,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIC40471.1?report=genbank&log$=prottop&blast_rank=720&RID=WVN22KES016"",""HIC40471.1"")"
hypothetical protein [Bacteroidia bacterium],Bacteroidia bacterium,Bacteroidia bacterium,2044936,29.5,29.5,86%,172,69.23,141,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NCC19277.1?report=genbank&log$=prottop&blast_rank=721&RID=WVN22KES016"",""NCC19277.1"")"
hypothetical protein DRI88_13660 [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,29.5,29.5,93%,172,73.33,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLD40383.1?report=genbank&log$=prottop&blast_rank=722&RID=WVN22KES016"",""RLD40383.1"")"
DUF3997 domain-containing protein [Clostridium cuniculi],Clostridium cuniculi,Clostridium cuniculi,2548455,29.5,29.5,80%,172,66.67,126,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133015825.1?report=genbank&log$=prottop&blast_rank=723&RID=WVN22KES016"",""WP_133015825.1"")"
HNH endonuclease [Treponema sp. OMZ 804],Treponema sp. OMZ 804,Treponema sp. OMZ 804,120683,29.5,29.5,66%,172,80.00,123,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162663087.1?report=genbank&log$=prottop&blast_rank=724&RID=WVN22KES016"",""WP_162663087.1"")"
hypothetical protein [Ruminococcaceae bacterium],Ruminococcaceae bacterium,Ruminococcaceae bacterium,1898205,29.1,29.1,66%,243,81.82,77,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6893556.1?report=genbank&log$=prottop&blast_rank=725&RID=WVN22KES016"",""MBE6893556.1"")"
hypothetical protein [Dysgonomonas macrotermitis],Dysgonomonas macrotermitis,Dysgonomonas macrotermitis,1346286,29.1,29.1,60%,244,81.82,122,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062182978.1?report=genbank&log$=prottop&blast_rank=726&RID=WVN22KES016"",""WP_062182978.1"")"
hypothetical protein [Leptotrichia hofstadii],Leptotrichia hofstadii,Leptotrichia hofstadii,157688,29.1,29.1,66%,244,72.73,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026746340.1?report=genbank&log$=prottop&blast_rank=727&RID=WVN22KES016"",""WP_026746340.1"")"
carbohydrate sulfotransferase 11-like [Penaeus vannamei],Penaeus vannamei,Pacific white shrimp,6689,29.1,29.1,60%,244,77.78,126,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_027235514.1?report=genbank&log$=prottop&blast_rank=728&RID=WVN22KES016"",""XP_027235514.1"")"
hypothetical protein A2331_01100 [Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_34_18],Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_34_18,Candidatus Falkowbacteria bacterium RIFOXYB2_FULL_34_18,1797996,29.1,29.1,93%,244,52.38,153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGF27326.1?report=genbank&log$=prottop&blast_rank=729&RID=WVN22KES016"",""OGF27326.1"")"
ArgR family transcriptional regulator [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,29.1,29.1,73%,244,66.67,159,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NBC82513.1?report=genbank&log$=prottop&blast_rank=730&RID=WVN22KES016"",""NBC82513.1"")"
DUF2058 family protein [Undibacterium macrobrachii],Undibacterium macrobrachii,Undibacterium macrobrachii,1119058,29.1,29.1,80%,244,66.67,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189347278.1?report=genbank&log$=prottop&blast_rank=731&RID=WVN22KES016"",""WP_189347278.1"")"
hypothetical protein A2V93_05230 [Ignavibacteria bacterium RBG_16_34_14],Ignavibacteria bacterium RBG_16_34_14,Ignavibacteria bacterium RBG_16_34_14,1798433,29.1,29.1,60%,244,77.78,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGU75953.1?report=genbank&log$=prottop&blast_rank=732&RID=WVN22KES016"",""OGU75953.1"")"
hypothetical protein DY000_02016934 [Brassica cretica],Brassica cretica,Brassica cretica,69181,29.1,29.1,66%,244,72.73,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF3565672.1?report=genbank&log$=prottop&blast_rank=733&RID=WVN22KES016"",""KAF3565672.1"")"
ribonuclease [Clostridiales bacterium],Clostridiales bacterium,Clostridiales bacterium,1898207,29.1,29.1,80%,244,66.67,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE5811157.1?report=genbank&log$=prottop&blast_rank=734&RID=WVN22KES016"",""MBE5811157.1"")"
thymidine kinase [Niabella ginsenosidivorans],Niabella ginsenosidivorans,Niabella ginsenosidivorans,1176587,29.1,29.1,86%,244,64.29,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067756016.1?report=genbank&log$=prottop&blast_rank=735&RID=WVN22KES016"",""WP_067756016.1"")"
thymidine kinase [Niabella yanshanensis],Niabella yanshanensis,Niabella yanshanensis,577386,29.1,29.1,86%,244,64.29,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114789201.1?report=genbank&log$=prottop&blast_rank=736&RID=WVN22KES016"",""WP_114789201.1"")"
type IV secretory system conjugative DNA transfer family protein [Rickettsia endosymbiont of Ixodes scapularis],Rickettsia endosymbiont of Ixodes scapularis,Rickettsia endosymbiont of Ixodes scapularis,444612,29.1,29.1,60%,244,90.00,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040614915.1?report=genbank&log$=prottop&blast_rank=737&RID=WVN22KES016"",""WP_040614915.1"")"
MULTISPECIES: Fe-S cluster assembly protein HesB [unclassified Mycobacterium],unclassified Mycobacterium,unclassified Mycobacterium,2642494,29.1,29.1,80%,244,75.00,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090428112.1?report=genbank&log$=prottop&blast_rank=738&RID=WVN22KES016"",""WP_090428112.1"")"
RNA polymerase sigma-70 factor [Pedobacter sp. BS3],Pedobacter sp. BS3,Pedobacter sp. BS3,2567937,29.1,29.1,73%,244,81.82,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187774906.1?report=genbank&log$=prottop&blast_rank=739&RID=WVN22KES016"",""WP_187774906.1"")"
ribonucleoside-triphosphate reductase [Candidatus Magnetomorum sp. HK-1],Candidatus Magnetomorum sp. HK-1,Candidatus Magnetomorum sp. HK-1,1509431,29.1,29.1,66%,244,90.00,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KPA10484.1?report=genbank&log$=prottop&blast_rank=740&RID=WVN22KES016"",""KPA10484.1"")"
RNA polymerase sigma-70 factor [Pedobacter sp. BS3],Pedobacter sp. BS3,Pedobacter sp. BS3,2567937,29.1,29.1,73%,244,81.82,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TZF82657.1?report=genbank&log$=prottop&blast_rank=741&RID=WVN22KES016"",""TZF82657.1"")"
DUF4304 domain-containing protein [Chryseobacterium indologenes],Chryseobacterium indologenes,Chryseobacterium indologenes,253,29.1,29.1,80%,244,60.00,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062703386.1?report=genbank&log$=prottop&blast_rank=742&RID=WVN22KES016"",""WP_062703386.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Chitinophagaceae bacterium],Chitinophagaceae bacterium,Chitinophagaceae bacterium,1869212,29.1,29.1,73%,244,72.73,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYG54247.1?report=genbank&log$=prottop&blast_rank=743&RID=WVN22KES016"",""RYG54247.1"")"
hypothetical protein [Aneurinibacillus terranovensis],Aneurinibacillus terranovensis,Aneurinibacillus terranovensis,278991,29.1,29.1,80%,244,60.00,223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027415678.1?report=genbank&log$=prottop&blast_rank=744&RID=WVN22KES016"",""WP_027415678.1"")"
tetratricopeptide repeat protein [Mastigocoleus testarum],Mastigocoleus testarum,Mastigocoleus testarum,996925,29.1,29.1,73%,244,71.43,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027845071.1?report=genbank&log$=prottop&blast_rank=745&RID=WVN22KES016"",""WP_027845071.1"")"
putative carbohydrate sulfotransferase 8-like [Penaeus vannamei],Penaeus vannamei,Pacific white shrimp,6689,29.1,29.1,60%,244,77.78,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ROT61405.1?report=genbank&log$=prottop&blast_rank=746&RID=WVN22KES016"",""ROT61405.1"")"
hypothetical protein [Nitrospinae bacterium],Nitrospinae bacterium,Nitrospinae bacterium,2026769,29.1,29.1,93%,244,64.29,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBR33991.1?report=genbank&log$=prottop&blast_rank=747&RID=WVN22KES016"",""MBR33991.1"")"
TPA: glycoside hydrolase family 2 [Firmicutes bacterium],Firmicutes bacterium,Firmicutes bacterium,1879010,29.1,29.1,60%,244,77.78,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBS10725.1?report=genbank&log$=prottop&blast_rank=748&RID=WVN22KES016"",""HBS10725.1"")"
hypothetical protein BD626DRAFT_539330 [Auriculariopsis ampla],Auriculariopsis ampla,Auriculariopsis ampla,97359,29.1,29.1,86%,244,69.23,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TRM59646.1?report=genbank&log$=prottop&blast_rank=749&RID=WVN22KES016"",""TRM59646.1"")"
response regulator [Campylobacter hepaticus],Campylobacter hepaticus,Campylobacter hepaticus,1813019,29.1,29.1,66%,244,69.23,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066778987.1?report=genbank&log$=prottop&blast_rank=750&RID=WVN22KES016"",""WP_066778987.1"")"
response regulator [Campylobacter hepaticus],Campylobacter hepaticus,Campylobacter hepaticus,1813019,29.1,29.1,66%,244,69.23,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124134325.1?report=genbank&log$=prottop&blast_rank=751&RID=WVN22KES016"",""WP_124134325.1"")"
hypothetical protein UU38_C0003G0230 [Candidatus Wolfebacteria bacterium GW2011_GWB1_41_12],Candidatus Wolfebacteria bacterium GW2011_GWB1_41_12,Candidatus Wolfebacteria bacterium GW2011_GWB1_41_12,1619006,29.1,29.1,100%,244,66.67,296,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KKR88978.1?report=genbank&log$=prottop&blast_rank=752&RID=WVN22KES016"",""KKR88978.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Chitinophagaceae bacterium],Chitinophagaceae bacterium,Chitinophagaceae bacterium,1869212,29.1,29.1,73%,244,72.73,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYY43281.1?report=genbank&log$=prottop&blast_rank=753&RID=WVN22KES016"",""RYY43281.1"")"
hypothetical protein DY000_02010878 [Brassica cretica],Brassica cretica,Brassica cretica,69181,29.1,29.1,93%,244,57.14,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF3566104.1?report=genbank&log$=prottop&blast_rank=754&RID=WVN22KES016"",""KAF3566104.1"")"
glycogen-binding domain-containing protein [Flavivirga eckloniae],Flavivirga eckloniae,Flavivirga eckloniae,1803846,29.1,29.1,93%,244,58.82,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102758068.1?report=genbank&log$=prottop&blast_rank=755&RID=WVN22KES016"",""WP_102758068.1"")"
tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Verrucomicrobia bacterium],Verrucomicrobia bacterium,Verrucomicrobia bacterium,2026799,29.1,29.1,80%,244,66.67,326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PYK31118.1?report=genbank&log$=prottop&blast_rank=756&RID=WVN22KES016"",""PYK31118.1"")"
aldo/keto reductase [SAR202 cluster bacterium],SAR202 cluster bacterium,SAR202 cluster bacterium,2030829,29.1,29.1,80%,244,66.67,335,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MQG04864.1?report=genbank&log$=prottop&blast_rank=757&RID=WVN22KES016"",""MQG04864.1"")"
zinc-binding alcohol dehydrogenase family protein [Mumia sp. Z527],Mumia sp. Z527,Mumia sp. Z527,2585212,29.1,29.1,66%,244,80.00,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194846484.1?report=genbank&log$=prottop&blast_rank=758&RID=WVN22KES016"",""WP_194846484.1"")"
zinc-binding alcohol dehydrogenase family protein [Mumia sp. Z527],Mumia sp. Z527,Mumia sp. Z527,2585212,29.1,29.1,66%,244,80.00,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TNC48125.1?report=genbank&log$=prottop&blast_rank=759&RID=WVN22KES016"",""TNC48125.1"")"
zinc-binding alcohol dehydrogenase family protein [Streptomyces sp. sk2.1],Streptomyces sp. sk2.1,Streptomyces sp. sk2.1,2478959,29.1,29.1,66%,244,80.00,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148840877.1?report=genbank&log$=prottop&blast_rank=760&RID=WVN22KES016"",""WP_148840877.1"")"
tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Thermodesulfobacterium geofontis],Thermodesulfobacterium geofontis,Thermodesulfobacterium geofontis,1295609,29.1,29.1,73%,244,72.73,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013909500.1?report=genbank&log$=prottop&blast_rank=761&RID=WVN22KES016"",""WP_013909500.1"")"
zinc-dependent alcohol dehydrogenase family protein [Natrialba hulunbeirensis],Natrialba hulunbeirensis,Natrialba hulunbeirensis,123783,29.1,29.1,80%,244,73.33,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006651607.1?report=genbank&log$=prottop&blast_rank=762&RID=WVN22KES016"",""WP_006651607.1"")"
Uncharacterized protein CELE_F46F5.14 [Caenorhabditis elegans],Caenorhabditis elegans,Caenorhabditis elegans,6239,29.1,29.1,73%,244,72.73,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_493813.2?report=genbank&log$=prottop&blast_rank=763&RID=WVN22KES016"",""NP_493813.2"")"
zinc-dependent alcohol dehydrogenase family protein [Natrialba sp. SSL1],Natrialba sp. SSL1,Natrialba sp. SSL1,1869245,29.1,29.1,80%,244,73.33,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071399863.1?report=genbank&log$=prottop&blast_rank=764&RID=WVN22KES016"",""WP_071399863.1"")"
zinc-dependent alcohol dehydrogenase family protein [Natrialba magadii],Natrialba magadii,Natrialba magadii,13769,29.1,29.1,80%,244,73.33,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004213837.1?report=genbank&log$=prottop&blast_rank=765&RID=WVN22KES016"",""WP_004213837.1"")"
TPA: acyl-CoA synthetase [Halomonas sp.],Halomonas sp.,Halomonas sp.,1486246,29.1,29.1,66%,244,80.00,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAZ98680.1?report=genbank&log$=prottop&blast_rank=766&RID=WVN22KES016"",""HAZ98680.1"")"
tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Psychrobacter sp. PRwf-1],Psychrobacter sp. PRwf-1,Psychrobacter sp. PRwf-1,349106,29.1,29.1,80%,244,58.33,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011961141.1?report=genbank&log$=prottop&blast_rank=767&RID=WVN22KES016"",""WP_011961141.1"")"
tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Psychrobacter sanguinis],Psychrobacter sanguinis,Psychrobacter sanguinis,861445,29.1,29.1,80%,244,58.33,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155587496.1?report=genbank&log$=prottop&blast_rank=768&RID=WVN22KES016"",""WP_155587496.1"")"
DNA-directed RNA polymerase subunit beta [Spirochaetae bacterium HGW-Spirochaetae-10],Spirochaetae bacterium HGW-Spirochaetae-10,Spirochaetae bacterium HGW-Spirochaetae-10,2013833,29.1,29.1,80%,244,75.00,392,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKL31670.1?report=genbank&log$=prottop&blast_rank=769&RID=WVN22KES016"",""PKL31670.1"")"
tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Psychrobacter sp. YP14],Psychrobacter sp. YP14,Psychrobacter sp. YP14,2203895,29.1,29.1,80%,244,58.33,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110816936.1?report=genbank&log$=prottop&blast_rank=770&RID=WVN22KES016"",""WP_110816936.1"")"
tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Psychrobacter phenylpyruvicus],Psychrobacter phenylpyruvicus,Psychrobacter phenylpyruvicus,29432,29.1,29.1,80%,244,58.33,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028859761.1?report=genbank&log$=prottop&blast_rank=771&RID=WVN22KES016"",""WP_028859761.1"")"
tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Psychrobacter pasteurii],Psychrobacter pasteurii,Psychrobacter pasteurii,1945520,29.1,29.1,80%,244,58.33,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077448008.1?report=genbank&log$=prottop&blast_rank=772&RID=WVN22KES016"",""WP_077448008.1"")"
tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA [Psychrobacter piechaudii],Psychrobacter piechaudii,Psychrobacter piechaudii,1945521,29.1,29.1,80%,244,58.33,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077449938.1?report=genbank&log$=prottop&blast_rank=773&RID=WVN22KES016"",""WP_077449938.1"")"
hypothetical protein BOX15_Mlig015538g1 [Macrostomum lignano],Macrostomum lignano,Macrostomum lignano,282301,29.1,29.1,60%,244,88.89,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PAA86173.1?report=genbank&log$=prottop&blast_rank=774&RID=WVN22KES016"",""PAA86173.1"")"
Uncharacterized protein CELE_ZK1055.2 [Caenorhabditis elegans],Caenorhabditis elegans,Caenorhabditis elegans,6239,29.1,29.1,73%,244,72.73,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504676.2?report=genbank&log$=prottop&blast_rank=775&RID=WVN22KES016"",""NP_504676.2"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidales bacterium WCE2004],Bacteroidales bacterium WCE2004,Bacteroidales bacterium WCE2004,1945890,29.1,29.1,73%,244,72.73,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SKC48608.1?report=genbank&log$=prottop&blast_rank=776&RID=WVN22KES016"",""SKC48608.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,29.1,29.1,73%,244,72.73,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6233837.1?report=genbank&log$=prottop&blast_rank=777&RID=WVN22KES016"",""MBE6233837.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Williamwhitmania taraxaci],Williamwhitmania taraxaci,Williamwhitmania taraxaci,1640674,29.1,29.1,66%,244,80.00,402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092436661.1?report=genbank&log$=prottop&blast_rank=778&RID=WVN22KES016"",""WP_092436661.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase 2 [Bacteroides sp. CAG:709],Bacteroides sp. CAG:709,Bacteroides sp. CAG:709,1262748,29.1,29.1,73%,244,72.73,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDA94478.1?report=genbank&log$=prottop&blast_rank=779&RID=WVN22KES016"",""CDA94478.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroides sp. CAG:770],Bacteroides sp. CAG:770,Bacteroides sp. CAG:770,1262751,29.1,29.1,73%,244,72.73,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDC63437.1?report=genbank&log$=prottop&blast_rank=780&RID=WVN22KES016"",""CDC63437.1"")"
s-adenosylmethionine:tRNA ribosyltransferase-isomerase 2 [Bacteroides sp. CAG:545],Bacteroides sp. CAG:545,Bacteroides sp. CAG:545,1262742,29.1,29.1,73%,244,72.73,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CCZ43912.1?report=genbank&log$=prottop&blast_rank=781&RID=WVN22KES016"",""CCZ43912.1"")"
S-adenosylmethionine tRNA ribosyltransferase [Bacteroidetes bacterium HGW-Bacteroidetes-9],Bacteroidetes bacterium HGW-Bacteroidetes-9,Bacteroidetes bacterium HGW-Bacteroidetes-9,2013699,29.1,29.1,66%,244,80.00,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKP04028.1?report=genbank&log$=prottop&blast_rank=782&RID=WVN22KES016"",""PKP04028.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Williamwhitmania taraxaci],Williamwhitmania taraxaci,Williamwhitmania taraxaci,1640674,29.1,29.1,66%,244,80.00,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SDB98580.1?report=genbank&log$=prottop&blast_rank=783&RID=WVN22KES016"",""SDB98580.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. P2-180],Prevotella sp. P2-180,Prevotella sp. P2-180,2024224,29.1,29.1,66%,244,80.00,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094383615.1?report=genbank&log$=prottop&blast_rank=784&RID=WVN22KES016"",""WP_094383615.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [bacterium P3],bacterium P3,bacterium P3,1768113,29.1,29.1,66%,244,80.00,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KWW29660.1?report=genbank&log$=prottop&blast_rank=785&RID=WVN22KES016"",""KWW29660.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella marshii],Prevotella marshii,Prevotella marshii,189722,29.1,29.1,73%,244,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_081439494.1?report=genbank&log$=prottop&blast_rank=786&RID=WVN22KES016"",""WP_081439494.1"")"
TPA: S-adenosylmethionine tRNA ribosyltransferase [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,29.1,29.1,73%,244,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAN77289.1?report=genbank&log$=prottop&blast_rank=787&RID=WVN22KES016"",""HAN77289.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,29.1,29.1,73%,244,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE0650139.1?report=genbank&log$=prottop&blast_rank=788&RID=WVN22KES016"",""MBE0650139.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella sp. khp7],Prevotella sp. khp7,Prevotella sp. khp7,1761885,29.1,29.1,73%,244,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091765209.1?report=genbank&log$=prottop&blast_rank=789&RID=WVN22KES016"",""WP_091765209.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Saprospiraceae bacterium],Saprospiraceae bacterium,Saprospiraceae bacterium,2202734,29.1,29.1,73%,244,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NUQ25917.1?report=genbank&log$=prottop&blast_rank=790&RID=WVN22KES016"",""NUQ25917.1"")"
MULTISPECIES: S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella],Prevotella,Prevotella,838,29.1,29.1,73%,244,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036912129.1?report=genbank&log$=prottop&blast_rank=791&RID=WVN22KES016"",""WP_036912129.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Parabacteroides sp. TM07-1AC],Parabacteroides sp. TM07-1AC,Parabacteroides sp. TM07-1AC,2292363,29.1,29.1,73%,244,72.73,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122361028.1?report=genbank&log$=prottop&blast_rank=792&RID=WVN22KES016"",""WP_122361028.1"")"
S-adenosylmethionine tRNA ribosyltransferase [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,29.1,29.1,66%,244,80.00,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAE09078.1?report=genbank&log$=prottop&blast_rank=793&RID=WVN22KES016"",""MAE09078.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Prevotella marshii DSM 16973 = JCM 13450],Prevotella marshii DSM 16973 = JCM 13450,Prevotella marshii DSM 16973 = JCM 13450,862515,29.1,29.1,73%,244,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFM02607.1?report=genbank&log$=prottop&blast_rank=794&RID=WVN22KES016"",""EFM02607.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Dysgonomonas sp. 521],Dysgonomonas sp. 521,Dysgonomonas sp. 521,2302932,29.1,29.1,73%,244,72.73,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NDV94637.1?report=genbank&log$=prottop&blast_rank=795&RID=WVN22KES016"",""NDV94637.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Mariniphaga sp.],Mariniphaga sp.,Mariniphaga sp.,1954475,29.1,29.1,73%,244,72.73,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NQU84603.1?report=genbank&log$=prottop&blast_rank=796&RID=WVN22KES016"",""NQU84603.1"")"
TPA: S-adenosylmethionine tRNA ribosyltransferase [Rikenellaceae bacterium],Rikenellaceae bacterium,Rikenellaceae bacterium,2049048,29.1,29.1,73%,244,72.73,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAW06721.1?report=genbank&log$=prottop&blast_rank=797&RID=WVN22KES016"",""HAW06721.1"")"
S-adenosylmethionine:tRNA ribosyltransferase-isomerase [Bacteroidales bacterium],Bacteroidales bacterium,Bacteroidales bacterium,2030927,29.1,29.1,73%,244,72.73,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6306755.1?report=genbank&log$=prottop&blast_rank=798&RID=WVN22KES016"",""MBE6306755.1"")"
TPA: S-adenosylmethionine tRNA ribosyltransferase [Porphyromonadaceae bacterium],Porphyromonadaceae bacterium,Porphyromonadaceae bacterium,2049046,29.1,29.1,66%,244,80.00,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAO62890.1?report=genbank&log$=prottop&blast_rank=799&RID=WVN22KES016"",""HAO62890.1"")"
