Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
uncharacterized protein AC631_02132 [Debaryomyces fabryi],Debaryomyces fabryi,Debaryomyces fabryi,58627,26.9,26.9,46%,1393,100.00,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015468238.1?report=genbank&log$=prottop&blast_rank=838&RID=WF777JMR016"",""XP_015468238.1"")"
DEHA2C14674p [Debaryomyces hansenii CBS767],Debaryomyces hansenii CBS767,Debaryomyces hansenii CBS767,284592,26.9,26.9,46%,1393,100.00,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002770218.1?report=genbank&log$=prottop&blast_rank=839&RID=WF777JMR016"",""XP_002770218.1"")"
diguanylate cyclase [Colwellia beringensis],Colwellia beringensis,Colwellia beringensis,1967665,26.9,26.9,86%,1393,61.54,565,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157673909.1?report=genbank&log$=prottop&blast_rank=840&RID=WF777JMR016"",""WP_157673909.1"")"
GGDEF domain-containing protein [Colwellia beringensis],Colwellia beringensis,Colwellia beringensis,1967665,26.9,26.9,86%,1393,61.54,574,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASP49012.1?report=genbank&log$=prottop&blast_rank=841&RID=WF777JMR016"",""ASP49012.1"")"
BatA domain-containing protein [Planococcus sp. NJC23],Planococcus sp. NJC23,Planococcus sp. NJC23,1602944,26.9,26.9,73%,1393,69.23,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142826183.1?report=genbank&log$=prottop&blast_rank=842&RID=WF777JMR016"",""WP_142826183.1"")"
DUF927 domain-containing protein [Legionella cincinnatiensis],Legionella cincinnatiensis,Legionella cincinnatiensis,28085,26.9,26.9,60%,1393,77.78,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115342664.1?report=genbank&log$=prottop&blast_rank=843&RID=WF777JMR016"",""WP_115342664.1"")"
DUF927 domain-containing protein [Legionella cincinnatiensis],Legionella cincinnatiensis,Legionella cincinnatiensis,28085,26.9,26.9,60%,1393,77.78,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131775232.1?report=genbank&log$=prottop&blast_rank=844&RID=WF777JMR016"",""WP_131775232.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061483934.1?report=genbank&log$=prottop&blast_rank=845&RID=WF777JMR016"",""WP_061483934.1"")"
hypothetical protein BGO44_12030 [Legionella sp. 39-23],Legionella sp. 39-23,Legionella sp. 39-23,1895902,26.9,26.9,60%,1393,77.78,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OJW15562.1?report=genbank&log$=prottop&blast_rank=846&RID=WF777JMR016"",""OJW15562.1"")"
DUF927 domain-containing protein [Legionella cincinnatiensis],Legionella cincinnatiensis,Legionella cincinnatiensis,28085,26.9,26.9,60%,1393,77.78,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058465843.1?report=genbank&log$=prottop&blast_rank=847&RID=WF777JMR016"",""WP_058465843.1"")"
DUF927 domain-containing protein [Legionella longbeachae],Legionella longbeachae,Legionella longbeachae,450,26.9,26.9,60%,1393,77.78,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003634047.1?report=genbank&log$=prottop&blast_rank=848&RID=WF777JMR016"",""WP_003634047.1"")"
DUF927 domain-containing protein [Fluoribacter gormanii],Fluoribacter gormanii,Fluoribacter gormanii,464,26.9,26.9,60%,1393,77.78,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131795551.1?report=genbank&log$=prottop&blast_rank=849&RID=WF777JMR016"",""WP_131795551.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061721947.1?report=genbank&log$=prottop&blast_rank=850&RID=WF777JMR016"",""WP_061721947.1"")"
DUF927 domain-containing protein [Legionella sainthelensi],Legionella sainthelensi,Legionella sainthelensi,28087,26.9,26.9,60%,1393,77.78,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101899003.1?report=genbank&log$=prottop&blast_rank=851&RID=WF777JMR016"",""WP_101899003.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061467880.1?report=genbank&log$=prottop&blast_rank=852&RID=WF777JMR016"",""WP_061467880.1"")"
DUF927 domain-containing protein [Fluoribacter gormanii],Fluoribacter gormanii,Fluoribacter gormanii,464,26.9,26.9,60%,1393,77.78,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058469360.1?report=genbank&log$=prottop&blast_rank=853&RID=WF777JMR016"",""WP_058469360.1"")"
DUF927 domain-containing protein [Fluoribacter gormanii],Fluoribacter gormanii,Fluoribacter gormanii,464,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131793992.1?report=genbank&log$=prottop&blast_rank=854&RID=WF777JMR016"",""WP_131793992.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061466912.1?report=genbank&log$=prottop&blast_rank=855&RID=WF777JMR016"",""WP_061466912.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061717764.1?report=genbank&log$=prottop&blast_rank=856&RID=WF777JMR016"",""WP_061717764.1"")"
DUF927 domain-containing protein [Legionella nagasakiensis],Legionella nagasakiensis,Legionella nagasakiensis,535290,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133128976.1?report=genbank&log$=prottop&blast_rank=857&RID=WF777JMR016"",""WP_133128976.1"")"
DUF927 domain-containing protein [Fluoribacter bozemanae],Fluoribacter bozemanae,Fluoribacter bozemanae,447,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131777941.1?report=genbank&log$=prottop&blast_rank=858&RID=WF777JMR016"",""WP_131777941.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106225641.1?report=genbank&log$=prottop&blast_rank=859&RID=WF777JMR016"",""WP_106225641.1"")"
DUF927 domain-containing protein [Fluoribacter bozemanae],Fluoribacter bozemanae,Fluoribacter bozemanae,447,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131777953.1?report=genbank&log$=prottop&blast_rank=860&RID=WF777JMR016"",""WP_131777953.1"")"
DUF927 domain-containing protein [Legionella gratiana],Legionella gratiana,Legionella gratiana,45066,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058499702.1?report=genbank&log$=prottop&blast_rank=861&RID=WF777JMR016"",""WP_058499702.1"")"
hypothetical protein BGO44_01195 [Legionella sp. 39-23],Legionella sp. 39-23,Legionella sp. 39-23,1895902,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OJW16673.1?report=genbank&log$=prottop&blast_rank=862&RID=WF777JMR016"",""OJW16673.1"")"
DUF927 domain-containing protein [Legionella longbeachae],Legionella longbeachae,Legionella longbeachae,450,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085663016.1?report=genbank&log$=prottop&blast_rank=863&RID=WF777JMR016"",""WP_085663016.1"")"
DUF927 domain-containing protein [Legionella longbeachae],Legionella longbeachae,Legionella longbeachae,450,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_150867209.1?report=genbank&log$=prottop&blast_rank=864&RID=WF777JMR016"",""WP_150867209.1"")"
DUF927 domain-containing protein [Legionella longbeachae],Legionella longbeachae,Legionella longbeachae,450,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003634952.1?report=genbank&log$=prottop&blast_rank=865&RID=WF777JMR016"",""WP_003634952.1"")"
DUF927 domain-containing protein [Legionella longbeachae],Legionella longbeachae,Legionella longbeachae,450,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_080619976.1?report=genbank&log$=prottop&blast_rank=866&RID=WF777JMR016"",""WP_080619976.1"")"
DUF927 domain-containing protein [Legionella santicrucis],Legionella santicrucis,Legionella santicrucis,45074,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058513383.1?report=genbank&log$=prottop&blast_rank=867&RID=WF777JMR016"",""WP_058513383.1"")"
DUF927 domain-containing protein [Legionella sainthelensi],Legionella sainthelensi,Legionella sainthelensi,28087,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027270480.1?report=genbank&log$=prottop&blast_rank=868&RID=WF777JMR016"",""WP_027270480.1"")"
DUF927 domain-containing protein [Legionella cincinnatiensis],Legionella cincinnatiensis,Legionella cincinnatiensis,28085,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058464650.1?report=genbank&log$=prottop&blast_rank=869&RID=WF777JMR016"",""WP_058464650.1"")"
DUF927 domain-containing protein [Legionella sainthelensi],Legionella sainthelensi,Legionella sainthelensi,28087,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115709491.1?report=genbank&log$=prottop&blast_rank=870&RID=WF777JMR016"",""WP_115709491.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136632612.1?report=genbank&log$=prottop&blast_rank=871&RID=WF777JMR016"",""WP_136632612.1"")"
DUF927 domain-containing protein [Legionella longbeachae],Legionella longbeachae,Legionella longbeachae,450,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041819241.1?report=genbank&log$=prottop&blast_rank=872&RID=WF777JMR016"",""WP_041819241.1"")"
DUF927 domain-containing protein [Legionella sp. PC997],Legionella sp. PC997,Legionella sp. PC997,2755562,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182392617.1?report=genbank&log$=prottop&blast_rank=873&RID=WF777JMR016"",""WP_182392617.1"")"
DUF927 domain-containing protein [Legionella santicrucis],Legionella santicrucis,Legionella santicrucis,45074,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058514292.1?report=genbank&log$=prottop&blast_rank=874&RID=WF777JMR016"",""WP_058514292.1"")"
DUF927 domain-containing protein [Legionella santicrucis],Legionella santicrucis,Legionella santicrucis,45074,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058513800.1?report=genbank&log$=prottop&blast_rank=875&RID=WF777JMR016"",""WP_058513800.1"")"
DUF927 domain-containing protein [Fluoribacter bozemanae],Fluoribacter bozemanae,Fluoribacter bozemanae,447,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131778419.1?report=genbank&log$=prottop&blast_rank=876&RID=WF777JMR016"",""WP_131778419.1"")"
DUF927 domain-containing protein [Legionella spiritensis],Legionella spiritensis,Legionella spiritensis,452,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126339555.1?report=genbank&log$=prottop&blast_rank=877&RID=WF777JMR016"",""WP_126339555.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013101770.1?report=genbank&log$=prottop&blast_rank=878&RID=WF777JMR016"",""WP_013101770.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010948071.1?report=genbank&log$=prottop&blast_rank=879&RID=WF777JMR016"",""WP_010948071.1"")"
DUF927 domain-containing protein [Legionella cincinnatiensis],Legionella cincinnatiensis,Legionella cincinnatiensis,28085,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058464403.1?report=genbank&log$=prottop&blast_rank=880&RID=WF777JMR016"",""WP_058464403.1"")"
DUF927 domain-containing protein [Legionella waltersii],Legionella waltersii,Legionella waltersii,66969,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058480901.1?report=genbank&log$=prottop&blast_rank=881&RID=WF777JMR016"",""WP_058480901.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027227392.1?report=genbank&log$=prottop&blast_rank=882&RID=WF777JMR016"",""WP_027227392.1"")"
DUF927 domain-containing protein [Legionella pneumophila],Legionella pneumophila,Legionella pneumophila,446,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027220332.1?report=genbank&log$=prottop&blast_rank=883&RID=WF777JMR016"",""WP_027220332.1"")"
DUF927 domain-containing protein [Legionella spiritensis],Legionella spiritensis,Legionella spiritensis,452,26.9,26.9,60%,1393,77.78,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058484402.1?report=genbank&log$=prottop&blast_rank=884&RID=WF777JMR016"",""WP_058484402.1"")"
DUF927 domain-containing protein [Legionella steigerwaltii],Legionella steigerwaltii,Legionella steigerwaltii,460,26.9,26.9,60%,1393,77.78,584,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058478703.1?report=genbank&log$=prottop&blast_rank=885&RID=WF777JMR016"",""WP_058478703.1"")"
inner membrane protein [Legionella cincinnatiensis],Legionella cincinnatiensis,Legionella cincinnatiensis,28085,26.9,26.9,60%,1393,77.78,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/STX35477.1?report=genbank&log$=prottop&blast_rank=886&RID=WF777JMR016"",""STX35477.1"")"
MBL fold metallo-hydrolase [Vibrio hangzhouensis],Vibrio hangzhouensis,Vibrio hangzhouensis,462991,26.9,26.9,46%,1393,100.00,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103879386.1?report=genbank&log$=prottop&blast_rank=887&RID=WF777JMR016"",""WP_103879386.1"")"
MBL fold metallo-hydrolase [Agarivorans albus],Agarivorans albus,Agarivorans albus,182262,26.9,26.9,46%,1393,100.00,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016402903.1?report=genbank&log$=prottop&blast_rank=888&RID=WF777JMR016"",""WP_016402903.1"")"
MBL fold metallo-hydrolase [Agarivorans sp. Alg241-V36],Agarivorans sp. Alg241-V36,Agarivorans sp. Alg241-V36,2305992,26.9,26.9,46%,1393,100.00,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163131079.1?report=genbank&log$=prottop&blast_rank=889&RID=WF777JMR016"",""WP_163131079.1"")"
hypothetical protein LLO_0946 [Legionella longbeachae NSW150],Legionella longbeachae NSW150,Legionella longbeachae NSW150,661367,26.9,26.9,60%,1393,77.78,591,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CBJ11294.1?report=genbank&log$=prottop&blast_rank=890&RID=WF777JMR016"",""CBJ11294.1"")"
inner membrane protein [Legionella santicrucis],Legionella santicrucis,Legionella santicrucis,45074,26.9,26.9,60%,1393,77.78,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KTD64239.1?report=genbank&log$=prottop&blast_rank=891&RID=WF777JMR016"",""KTD64239.1"")"
hypothetical protein KFL_004620100 [Klebsormidium nitens],Klebsormidium nitens,Klebsormidium nitens,105231,26.9,26.9,86%,1393,57.14,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAQ88830.1?report=genbank&log$=prottop&blast_rank=892&RID=WF777JMR016"",""GAQ88830.1"")"
Membrane-bound O-acyltransferase domain-containing protein [Schistosoma japonicum],Schistosoma japonicum,Schistosoma japonicum,6182,26.9,26.9,80%,1393,75.00,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TNN16415.1?report=genbank&log$=prottop&blast_rank=893&RID=WF777JMR016"",""TNN16415.1"")"
bifunctional 3'-5' exonuclease/DNA polymerase [Frigoribacterium sp. VKM Ac-2836],Frigoribacterium sp. VKM Ac-2836,Frigoribacterium sp. VKM Ac-2836,2739014,26.9,26.9,66%,1393,81.82,603,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173206636.1?report=genbank&log$=prottop&blast_rank=894&RID=WF777JMR016"",""WP_173206636.1"")"
membrane protein insertase YidC [Celeribacter sp. HF31],Celeribacter sp. HF31,Celeribacter sp. HF31,2721558,26.9,26.9,60%,1393,77.78,608,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167601469.1?report=genbank&log$=prottop&blast_rank=895&RID=WF777JMR016"",""WP_167601469.1"")"
membrane protein insertase YidC [Celeribacter baekdonensis],Celeribacter baekdonensis,Celeribacter baekdonensis,875171,26.9,26.9,60%,1393,77.78,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074646493.1?report=genbank&log$=prottop&blast_rank=896&RID=WF777JMR016"",""WP_074646493.1"")"
membrane protein insertase YidC [Celeribacter baekdonensis],Celeribacter baekdonensis,Celeribacter baekdonensis,875171,26.9,26.9,60%,1393,77.78,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107722722.1?report=genbank&log$=prottop&blast_rank=897&RID=WF777JMR016"",""WP_107722722.1"")"
MULTISPECIES: membrane protein insertase YidC [Rhodobacteraceae],Rhodobacteraceae,Rhodobacteraceae,31989,26.9,26.9,60%,1393,77.78,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009574066.1?report=genbank&log$=prottop&blast_rank=898&RID=WF777JMR016"",""WP_009574066.1"")"
RagB/SusD family nutrient uptake outer membrane protein [Hallella seregens],[Hallella] seregens,[Hallella] seregens,52229,26.9,26.9,46%,1393,100.00,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027952122.1?report=genbank&log$=prottop&blast_rank=899&RID=WF777JMR016"",""WP_027952122.1"")"
hypothetical protein CRG98_013349 [Punica granatum],Punica granatum,pomegranate,22663,26.9,26.9,66%,1393,80.00,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKI66268.1?report=genbank&log$=prottop&blast_rank=900&RID=WF777JMR016"",""PKI66268.1"")"
tetratricopeptide repeat protein [Rhizobium sp. CF048],Rhizobium sp. CF048,Rhizobium sp. CF048,1500299,26.9,26.9,66%,1393,83.33,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047520507.1?report=genbank&log$=prottop&blast_rank=901&RID=WF777JMR016"",""WP_047520507.1"")"
hypothetical protein [Rhizobium favelukesii],Rhizobium favelukesii,Rhizobium favelukesii,348824,26.9,26.9,66%,1393,83.33,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037069135.1?report=genbank&log$=prottop&blast_rank=902&RID=WF777JMR016"",""WP_037069135.1"")"
tetratricopeptide repeat protein [Rhizobium sp. OV201],Rhizobium sp. OV201,Rhizobium sp. OV201,1500307,26.9,26.9,66%,1393,83.33,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037125350.1?report=genbank&log$=prottop&blast_rank=903&RID=WF777JMR016"",""WP_037125350.1"")"
hypothetical protein [Rhizobium tibeticum],Rhizobium tibeticum,Rhizobium tibeticum,501024,26.9,26.9,66%,1393,83.33,644,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072380365.1?report=genbank&log$=prottop&blast_rank=904&RID=WF777JMR016"",""WP_072380365.1"")"
TBC1 domain family member 5-like [Phallusia mammillata],Phallusia mammillata,Phallusia mammillata,59560,26.9,26.9,73%,1393,69.23,648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB3266842.1?report=genbank&log$=prottop&blast_rank=905&RID=WF777JMR016"",""CAB3266842.1"")"
unnamed protein product [Acanthocheilonema viteae],Acanthocheilonema viteae,Acanthocheilonema viteae,6277,26.9,26.9,86%,1393,64.29,650,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VBB31274.1?report=genbank&log$=prottop&blast_rank=906&RID=WF777JMR016"",""VBB31274.1"")"
hypothetical protein EOP39_02055 [Rubrivivax sp.],Rubrivivax sp.,Rubrivivax sp.,50259,26.9,26.9,86%,1393,71.43,667,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZJ13061.1?report=genbank&log$=prottop&blast_rank=907&RID=WF777JMR016"",""RZJ13061.1"")"
uncharacterized protein LOC117789735 [Drosophila innubila],Drosophila innubila,Drosophila innubila,198719,26.9,26.9,53%,1393,87.50,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034484741.1?report=genbank&log$=prottop&blast_rank=908&RID=WF777JMR016"",""XP_034484741.1"")"
TRAP transporter permease [Jannaschia pohangensis],Jannaschia pohangensis,Jannaschia pohangensis,390807,26.9,26.9,66%,1394,80.00,696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092776892.1?report=genbank&log$=prottop&blast_rank=909&RID=WF777JMR016"",""WP_092776892.1"")"
hypothetical protein DWI22_12190 [Planctomycetes bacterium],Planctomycetes bacterium,Planctomycetes bacterium,2026780,26.9,26.9,66%,1394,80.00,763,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLT06351.1?report=genbank&log$=prottop&blast_rank=910&RID=WF777JMR016"",""RLT06351.1"")"
hypothetical protein [Chloroflexia bacterium],Chloroflexia bacterium,Chloroflexia bacterium,2448782,26.9,26.9,86%,1394,61.54,766,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA2775727.1?report=genbank&log$=prottop&blast_rank=911&RID=WF777JMR016"",""MBA2775727.1"")"
subtilisin-like protease SBT1.7 [Triticum dicoccoides],Triticum dicoccoides,Triticum dicoccoides,85692,26.9,26.9,73%,1394,81.82,771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037437933.1?report=genbank&log$=prottop&blast_rank=912&RID=WF777JMR016"",""XP_037437933.1"")"
MULTISPECIES: HAD-IC family P-type ATPase [Streptococcus],Streptococcus,Streptococcus,1301,26.9,26.9,86%,1394,66.67,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061594467.1?report=genbank&log$=prottop&blast_rank=913&RID=WF777JMR016"",""WP_061594467.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,779,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061596665.1?report=genbank&log$=prottop&blast_rank=914&RID=WF777JMR016"",""WP_061596665.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061599370.1?report=genbank&log$=prottop&blast_rank=915&RID=WF777JMR016"",""WP_061599370.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061601329.1?report=genbank&log$=prottop&blast_rank=916&RID=WF777JMR016"",""WP_061601329.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046165346.1?report=genbank&log$=prottop&blast_rank=917&RID=WF777JMR016"",""WP_046165346.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125376495.1?report=genbank&log$=prottop&blast_rank=918&RID=WF777JMR016"",""WP_125376495.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125367120.1?report=genbank&log$=prottop&blast_rank=919&RID=WF777JMR016"",""WP_125367120.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061593304.1?report=genbank&log$=prottop&blast_rank=920&RID=WF777JMR016"",""WP_061593304.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061583007.1?report=genbank&log$=prottop&blast_rank=921&RID=WF777JMR016"",""WP_061583007.1"")"
MULTISPECIES: HAD-IC family P-type ATPase [Streptococcus],Streptococcus,Streptococcus,1301,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012130536.1?report=genbank&log$=prottop&blast_rank=922&RID=WF777JMR016"",""WP_012130536.1"")"
HAD-IC family P-type ATPase [Streptococcus gordonii],Streptococcus gordonii,Streptococcus gordonii,1302,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061598874.1?report=genbank&log$=prottop&blast_rank=923&RID=WF777JMR016"",""WP_061598874.1"")"
MULTISPECIES: HAD-IC family P-type ATPase [Streptococcus],Streptococcus,Streptococcus,1301,26.9,26.9,86%,1394,66.67,780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008809397.1?report=genbank&log$=prottop&blast_rank=924&RID=WF777JMR016"",""WP_008809397.1"")"
