Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
methyltransferase domain-containing protein [Leptospirillum ferriphilum],Leptospirillum ferriphilum,Leptospirillum ferriphilum,178606,27.8,27.8,86%,692,56.25,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036082324.1?report=genbank&log$=prottop&blast_rank=754&RID=WF700SC301R"",""WP_036082324.1"")"
RNA polymerase sigma-70 factor [Sunxiuqinia elliptica],Sunxiuqinia elliptica,Sunxiuqinia elliptica,655355,27.8,27.8,86%,692,69.23,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093921233.1?report=genbank&log$=prottop&blast_rank=755&RID=WF700SC301R"",""WP_093921233.1"")"
hypothetical protein bAD24_III10760 [Burkholderia sp. AD24],Burkholderia sp. AD24,Burkholderia sp. AD24,1528693,27.8,27.8,93%,692,48.00,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASL47869.1?report=genbank&log$=prottop&blast_rank=756&RID=WF700SC301R"",""ASL47869.1"")"
MULTISPECIES: DUF3298 and DUF4163 domain-containing protein [Paenibacillus],Paenibacillus,Paenibacillus,44249,27.8,27.8,73%,692,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021253874.1?report=genbank&log$=prottop&blast_rank=757&RID=WF700SC301R"",""WP_021253874.1"")"
DUF3298 and DUF4163 domain-containing protein [Paenibacillus sp. NAIST15-1],Paenibacillus sp. NAIST15-1,Paenibacillus sp. NAIST15-1,1605994,27.8,27.8,73%,692,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072728435.1?report=genbank&log$=prottop&blast_rank=758&RID=WF700SC301R"",""WP_072728435.1"")"
DUF3298 domain-containing protein [Paenibacillus alvei],Paenibacillus alvei,Paenibacillus alvei,44250,27.8,27.8,73%,692,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174809383.1?report=genbank&log$=prottop&blast_rank=759&RID=WF700SC301R"",""WP_174809383.1"")"
DUF3298 and DUF4163 domain-containing protein [Paenibacillus alvei],Paenibacillus alvei,Paenibacillus alvei,44250,27.8,27.8,73%,692,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005549957.1?report=genbank&log$=prottop&blast_rank=760&RID=WF700SC301R"",""WP_005549957.1"")"
TPA: anthranilate phosphoribosyltransferase [Lachnospiraceae bacterium],Lachnospiraceae bacterium,Lachnospiraceae bacterium,1898203,27.8,27.8,86%,692,78.57,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCI84272.1?report=genbank&log$=prottop&blast_rank=761&RID=WF700SC301R"",""HCI84272.1"")"
DUF3298 domain-containing protein [Paenibacillus alvei],Paenibacillus alvei,Paenibacillus alvei,44250,27.8,27.8,73%,692,72.73,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163977456.1?report=genbank&log$=prottop&blast_rank=762&RID=WF700SC301R"",""WP_163977456.1"")"
hypothetical protein CSA84_00360 [Actinomycetales bacterium],Actinomycetales bacterium,Actinomycetales bacterium,1911520,27.8,27.8,66%,692,75.00,207,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PID97227.1?report=genbank&log$=prottop&blast_rank=763&RID=WF700SC301R"",""PID97227.1"")"
conserved hypothetical protein [Cupriavidus taiwanensis],Cupriavidus taiwanensis,Cupriavidus taiwanensis,164546,27.8,27.8,73%,692,66.67,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SOY42119.1?report=genbank&log$=prottop&blast_rank=764&RID=WF700SC301R"",""SOY42119.1"")"
hypothetical protein D084_Lepto4C00392G0002 [Leptospirillum sp. Group IV 'UBA BS'],Leptospirillum sp. Group IV 'UBA BS',Leptospirillum sp. Group IV 'UBA BS',1260983,27.8,27.8,80%,692,58.82,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EQD24639.1?report=genbank&log$=prottop&blast_rank=765&RID=WF700SC301R"",""EQD24639.1"")"
uncharacterized protein FOMMEDRAFT_25912 [Fomitiporia mediterranea MF3/22],Fomitiporia mediterranea MF3/22,Fomitiporia mediterranea MF3/22,694068,27.8,27.8,93%,692,52.94,219,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_007262966.1?report=genbank&log$=prottop&blast_rank=766&RID=WF700SC301R"",""XP_007262966.1"")"
hypothetical protein [Magnetococcales bacterium],Magnetococcales bacterium,Magnetococcales bacterium,2026759,27.8,27.8,86%,692,71.43,221,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF0134838.1?report=genbank&log$=prottop&blast_rank=767&RID=WF700SC301R"",""MBF0134838.1"")"
Nitrogen assimilation regulatory protein [Deltaproteobacteria bacterium ADurb.Bin510],Deltaproteobacteria bacterium ADurb.Bin510,Deltaproteobacteria bacterium ADurb.Bin510,1852870,27.8,27.8,66%,692,80.00,223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OPZ61133.1?report=genbank&log$=prottop&blast_rank=768&RID=WF700SC301R"",""OPZ61133.1"")"
response regulator transcription factor [Pseudoalteromonas sp.],Pseudoalteromonas sp.,Pseudoalteromonas sp.,53249,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NRA78189.1?report=genbank&log$=prottop&blast_rank=769&RID=WF700SC301R"",""NRA78189.1"")"
response regulator [Pseudoalteromonas shioyasakiensis],Pseudoalteromonas shioyasakiensis,Pseudoalteromonas shioyasakiensis,1190813,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178927340.1?report=genbank&log$=prottop&blast_rank=770&RID=WF700SC301R"",""WP_178927340.1"")"
MULTISPECIES: response regulator transcription factor [Pseudoalteromonas],Pseudoalteromonas,Pseudoalteromonas,53246,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063703328.1?report=genbank&log$=prottop&blast_rank=771&RID=WF700SC301R"",""WP_063703328.1"")"
response regulator [Pseudoalteromonas sp. 0303],Pseudoalteromonas sp. 0303,Pseudoalteromonas sp. 0303,2743618,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175080318.1?report=genbank&log$=prottop&blast_rank=772&RID=WF700SC301R"",""WP_175080318.1"")"
response regulator transcription factor [Pseudoalteromonas profundi],Pseudoalteromonas profundi,Pseudoalteromonas profundi,1774956,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119852352.1?report=genbank&log$=prottop&blast_rank=773&RID=WF700SC301R"",""WP_119852352.1"")"
DNA-binding response regulator [Pseudoalteromonas sp.],Pseudoalteromonas sp.,Pseudoalteromonas sp.,53249,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAD04964.1?report=genbank&log$=prottop&blast_rank=774&RID=WF700SC301R"",""MAD04964.1"")"
response regulator transcription factor [Pseudoalteromonas sp. XI10],Pseudoalteromonas sp. XI10,Pseudoalteromonas sp. XI10,1766621,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058585726.1?report=genbank&log$=prottop&blast_rank=775&RID=WF700SC301R"",""WP_058585726.1"")"
MULTISPECIES: response regulator transcription factor [unclassified Pseudoalteromonas],unclassified Pseudoalteromonas,unclassified Pseudoalteromonas,194690,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130050759.1?report=genbank&log$=prottop&blast_rank=776&RID=WF700SC301R"",""WP_130050759.1"")"
MULTISPECIES: response regulator transcription factor [Pseudoalteromonas],Pseudoalteromonas,Pseudoalteromonas,53246,27.8,27.8,66%,693,80.00,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054560845.1?report=genbank&log$=prottop&blast_rank=777&RID=WF700SC301R"",""WP_054560845.1"")"
hypothetical protein CVU64_25005 [Deltaproteobacteria bacterium HGW-Deltaproteobacteria-21],Deltaproteobacteria bacterium HGW-Deltaproteobacteria-21,Deltaproteobacteria bacterium HGW-Deltaproteobacteria-21,2013749,27.8,27.8,93%,693,52.63,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKN22387.1?report=genbank&log$=prottop&blast_rank=778&RID=WF700SC301R"",""PKN22387.1"")"
hypothetical protein A2046_11970 [Bacteroidetes bacterium GWA2_30_7],Bacteroidetes bacterium GWA2_30_7,Bacteroidetes bacterium GWA2_30_7,1797313,27.8,27.8,73%,693,72.73,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OFX59512.1?report=genbank&log$=prottop&blast_rank=779&RID=WF700SC301R"",""OFX59512.1"")"
hypothetical protein [Nitrospira sp. SB0666_bin_27],Nitrospira sp. SB0666_bin_27,Nitrospira sp. SB0666_bin_27,2604887,27.8,27.8,86%,693,69.23,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MYA27961.1?report=genbank&log$=prottop&blast_rank=780&RID=WF700SC301R"",""MYA27961.1"")"
hypothetical protein Fcan01_11315 [Folsomia candida],Folsomia candida,Folsomia candida,158441,27.8,27.8,80%,693,60.00,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OXA54833.1?report=genbank&log$=prottop&blast_rank=781&RID=WF700SC301R"",""OXA54833.1"")"
uncharacterized protein At2g29880-like [Rhodamnia argentea],Rhodamnia argentea,Rhodamnia argentea,178133,27.8,27.8,66%,693,81.82,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030518265.1?report=genbank&log$=prottop&blast_rank=782&RID=WF700SC301R"",""XP_030518265.1"")"
FAD:protein FMN transferase [Lactobacillus parabuchneri],Lactobacillus parabuchneri,Lactobacillus parabuchneri,152331,27.8,27.8,66%,693,52.63,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084973398.1?report=genbank&log$=prottop&blast_rank=783&RID=WF700SC301R"",""WP_084973398.1"")"
FAD:protein FMN transferase [Lactobacillus parabuchneri],Lactobacillus parabuchneri,Lactobacillus parabuchneri,152331,27.8,27.8,66%,693,52.63,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084998061.1?report=genbank&log$=prottop&blast_rank=784&RID=WF700SC301R"",""WP_084998061.1"")"
hypothetical protein [Chimaeribacter coloradensis],Yersiniaceae bacterium 2016Iso4,Yersiniaceae bacterium 2016Iso4,2060068,27.8,27.8,66%,693,64.29,311,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101826765.1?report=genbank&log$=prottop&blast_rank=785&RID=WF700SC301R"",""WP_101826765.1"")"
hypothetical protein [Streptomyces scabiei],Streptomyces scabiei,Streptomyces scabiei,1930,27.8,27.8,60%,693,88.89,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059084855.1?report=genbank&log$=prottop&blast_rank=786&RID=WF700SC301R"",""WP_059084855.1"")"
Anthranilate synthase component II [Chlamydia trachomatis],Chlamydia trachomatis,Chlamydia trachomatis,813,27.8,27.8,86%,693,71.43,317,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CRH84063.1?report=genbank&log$=prottop&blast_rank=787&RID=WF700SC301R"",""CRH84063.1"")"
hypothetical protein EOO20_17430 [Chryseobacterium sp.],Chryseobacterium sp.,Chryseobacterium sp.,1871047,27.8,27.8,66%,693,81.82,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZJ86834.1?report=genbank&log$=prottop&blast_rank=788&RID=WF700SC301R"",""RZJ86834.1"")"
Thiamine biosynthesis lipoprotein ApbE precursor [Lactobacillus parabuchneri],Lactobacillus parabuchneri,Lactobacillus parabuchneri,152331,27.8,27.8,66%,693,52.63,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ORN13253.1?report=genbank&log$=prottop&blast_rank=789&RID=WF700SC301R"",""ORN13253.1"")"
Thiamine biosynthesis lipoprotein ApbE precursor [Lactobacillus parabuchneri],Lactobacillus parabuchneri,Lactobacillus parabuchneri,152331,27.8,27.8,66%,693,52.63,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ORM97267.1?report=genbank&log$=prottop&blast_rank=790&RID=WF700SC301R"",""ORM97267.1"")"
AraC family transcriptional regulator [Nocardia sp. RB56],Nocardia sp. RB56,Nocardia sp. RB56,2585199,27.8,27.8,86%,693,71.43,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153348985.1?report=genbank&log$=prottop&blast_rank=791&RID=WF700SC301R"",""WP_153348985.1"")"
hypothetical protein HYPSUDRAFT_67659 [Hypholoma sublateritium FD-334 SS-4],Hypholoma sublateritium FD-334 SS-4,Hypholoma sublateritium FD-334 SS-4,945553,27.8,48.8,93%,693,62.50,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KJA21530.1?report=genbank&log$=prottop&blast_rank=792&RID=WF700SC301R"",""KJA21530.1"")"
AraC family transcriptional regulator [Bacteroides fragilis],Bacteroides fragilis,Bacteroides fragilis,817,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101602855.1?report=genbank&log$=prottop&blast_rank=793&RID=WF700SC301R"",""WP_101602855.1"")"
MULTISPECIES: AraC family transcriptional regulator [Bacteroides],Bacteroides,Bacteroides,816,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032536815.1?report=genbank&log$=prottop&blast_rank=794&RID=WF700SC301R"",""WP_032536815.1"")"
AraC family transcriptional regulator [Bacteroides fragilis],Bacteroides fragilis,Bacteroides fragilis,817,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032540899.1?report=genbank&log$=prottop&blast_rank=795&RID=WF700SC301R"",""WP_032540899.1"")"
AraC family transcriptional regulator [Bacteroides fragilis],Bacteroides fragilis,Bacteroides fragilis,817,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032541482.1?report=genbank&log$=prottop&blast_rank=796&RID=WF700SC301R"",""WP_032541482.1"")"
AraC family transcriptional regulator [Bacteroides fragilis],Bacteroides fragilis,Bacteroides fragilis,817,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032529861.1?report=genbank&log$=prottop&blast_rank=797&RID=WF700SC301R"",""WP_032529861.1"")"
AraC family transcriptional regulator [Bacteroides fragilis],Bacteroides fragilis,Bacteroides fragilis,817,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122143610.1?report=genbank&log$=prottop&blast_rank=798&RID=WF700SC301R"",""WP_122143610.1"")"
AraC family transcriptional regulator [Bacteroides fragilis],Bacteroides fragilis,Bacteroides fragilis,817,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005818734.1?report=genbank&log$=prottop&blast_rank=799&RID=WF700SC301R"",""WP_005818734.1"")"
AraC family transcriptional regulator [Bacteroides fragilis],Bacteroides fragilis,Bacteroides fragilis,817,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122297031.1?report=genbank&log$=prottop&blast_rank=800&RID=WF700SC301R"",""WP_122297031.1"")"
MULTISPECIES: AraC family transcriptional regulator [Bacteroides],Bacteroides,Bacteroides,816,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032538186.1?report=genbank&log$=prottop&blast_rank=801&RID=WF700SC301R"",""WP_032538186.1"")"
uncharacterized protein BN707_01531 [Bacteroides fragilis CAG:558],Bacteroides fragilis CAG:558,Bacteroides fragilis CAG:558,1263047,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CCZ37637.1?report=genbank&log$=prottop&blast_rank=802&RID=WF700SC301R"",""CCZ37637.1"")"
AraC family transcriptional regulator [Bacteroides fragilis],Bacteroides fragilis,Bacteroides fragilis,817,27.8,27.8,60%,693,88.89,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122329953.1?report=genbank&log$=prottop&blast_rank=803&RID=WF700SC301R"",""WP_122329953.1"")"
anthranilate phosphoribosyltransferase [Denitrobacterium detoxificans],Denitrobacterium detoxificans,Denitrobacterium detoxificans,79604,27.8,27.8,86%,693,78.57,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6465726.1?report=genbank&log$=prottop&blast_rank=804&RID=WF700SC301R"",""MBE6465726.1"")"
anthranilate phosphoribosyltransferase [Denitrobacterium detoxificans],Denitrobacterium detoxificans,Denitrobacterium detoxificans,79604,27.8,27.8,86%,693,78.57,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066660742.1?report=genbank&log$=prottop&blast_rank=805&RID=WF700SC301R"",""WP_066660742.1"")"
anthranilate phosphoribosyltransferase [Absicoccus porci],Erysipelotrichaceae bacterium YH-PanP20,Erysipelotrichaceae bacterium YH-PanP20,2486576,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128519323.1?report=genbank&log$=prottop&blast_rank=806&RID=WF700SC301R"",""WP_128519323.1"")"
anthranilate phosphoribosyltransferase [Intestinibaculum porci],Intestinibaculum porci,Intestinibaculum porci,2487118,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125119926.1?report=genbank&log$=prottop&blast_rank=807&RID=WF700SC301R"",""WP_125119926.1"")"
anthranilate phosphoribosyltransferase [Olsenella sp. DSM 105246],Olsenella sp. DSM 105246,Olsenella sp. DSM 105246,2652279,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154433638.1?report=genbank&log$=prottop&blast_rank=808&RID=WF700SC301R"",""WP_154433638.1"")"
anthranilate phosphoribosyltransferase [Erysipelothrix rhusiopathiae],Erysipelothrix rhusiopathiae,Erysipelothrix rhusiopathiae,1648,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173447030.1?report=genbank&log$=prottop&blast_rank=809&RID=WF700SC301R"",""WP_173447030.1"")"
anthranilate phosphoribosyltransferase [[Eubacterium] cellulosolvens],[Eubacterium] cellulosolvens,[Eubacterium] cellulosolvens,29322,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027870993.1?report=genbank&log$=prottop&blast_rank=810&RID=WF700SC301R"",""WP_027870993.1"")"
TPA: anthranilate phosphoribosyltransferase [Erysipelotrichaceae bacterium],Erysipelotrichaceae bacterium,Erysipelotrichaceae bacterium,2049044,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAN59017.1?report=genbank&log$=prottop&blast_rank=811&RID=WF700SC301R"",""HAN59017.1"")"
anthranilate phosphoribosyltransferase [Firmicutes bacterium AM41-11],Firmicutes bacterium AM41-11,Firmicutes bacterium AM41-11,2292893,27.8,27.8,86%,693,71.43,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RHS97844.1?report=genbank&log$=prottop&blast_rank=812&RID=WF700SC301R"",""RHS97844.1"")"
anthranilate phosphoribosyltransferase [Lachnospiraceae bacterium Oil+RF-744-WCA-WT-11],Lachnospiraceae bacterium Oil+RF-744-WCA-WT-11,Lachnospiraceae bacterium Oil+RF-744-WCA-WT-11,2606632,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MSS14681.1?report=genbank&log$=prottop&blast_rank=813&RID=WF700SC301R"",""MSS14681.1"")"
anthranilate phosphoribosyltransferase [Clostridium sp. SY8519],Clostridium sp. SY8519,Clostridium sp. SY8519,1042156,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013976631.1?report=genbank&log$=prottop&blast_rank=814&RID=WF700SC301R"",""WP_013976631.1"")"
anthranilate phosphoribosyltransferase [Coriobacteriaceae bacterium],Coriobacteriaceae bacterium,Coriobacteriaceae bacterium,2011094,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6471012.1?report=genbank&log$=prottop&blast_rank=815&RID=WF700SC301R"",""MBE6471012.1"")"
anthranilate phosphoribosyltransferase [Olsenella sp.],Olsenella sp.,Olsenella sp.,2042683,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6480013.1?report=genbank&log$=prottop&blast_rank=816&RID=WF700SC301R"",""MBE6480013.1"")"
anthranilate phosphoribosyltransferase [Dialister sp. CAG:486],Dialister sp. CAG:486,Dialister sp. CAG:486,1262870,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDA50238.1?report=genbank&log$=prottop&blast_rank=817&RID=WF700SC301R"",""CDA50238.1"")"
TPA: anthranilate phosphoribosyltransferase [Dialister sp.],Dialister sp.,Dialister sp.,1955814,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAD76907.1?report=genbank&log$=prottop&blast_rank=818&RID=WF700SC301R"",""HAD76907.1"")"
TPA: anthranilate phosphoribosyltransferase [Dialister sp.],Dialister sp.,Dialister sp.,1955814,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBK27405.1?report=genbank&log$=prottop&blast_rank=819&RID=WF700SC301R"",""HBK27405.1"")"
anthranilate phosphoribosyltransferase [Olsenella sp. oral taxon 807],Olsenella sp. oral taxon 807,Olsenella sp. oral taxon 807,712411,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050343437.1?report=genbank&log$=prottop&blast_rank=820&RID=WF700SC301R"",""WP_050343437.1"")"
anthranilate phosphoribosyltransferase [Anaerovibrio sp. JC8],Anaerovibrio sp. JC8,Anaerovibrio sp. JC8,1240085,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085022103.1?report=genbank&log$=prottop&blast_rank=821&RID=WF700SC301R"",""WP_085022103.1"")"
anthranilate phosphoribosyltransferase [Dialister sp.],Dialister sp.,Dialister sp.,1955814,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD9230675.1?report=genbank&log$=prottop&blast_rank=822&RID=WF700SC301R"",""MBD9230675.1"")"
anthranilate phosphoribosyltransferase [Allisonella histaminiformans],Allisonella histaminiformans,Allisonella histaminiformans,209880,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091363055.1?report=genbank&log$=prottop&blast_rank=823&RID=WF700SC301R"",""WP_091363055.1"")"
anthranilate phosphoribosyltransferase [Veillonellaceae bacterium],Veillonellaceae bacterium,Veillonellaceae bacterium,2049049,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PWL46620.1?report=genbank&log$=prottop&blast_rank=824&RID=WF700SC301R"",""PWL46620.1"")"
anthranilate phosphoribosyltransferase [Catenisphaera adipataccumulans],Catenisphaera adipataccumulans,Catenisphaera adipataccumulans,700500,27.8,27.8,86%,693,71.43,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183327307.1?report=genbank&log$=prottop&blast_rank=825&RID=WF700SC301R"",""WP_183327307.1"")"
anthranilate phosphoribosyltransferase [[Eubacterium] cellulosolvens],[Eubacterium] cellulosolvens,[Eubacterium] cellulosolvens,29322,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004603008.1?report=genbank&log$=prottop&blast_rank=826&RID=WF700SC301R"",""WP_004603008.1"")"
anthranilate phosphoribosyltransferase [Dialister sp.],Dialister sp.,Dialister sp.,1955814,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD8953570.1?report=genbank&log$=prottop&blast_rank=827&RID=WF700SC301R"",""MBD8953570.1"")"
TPA: anthranilate phosphoribosyltransferase [Lachnospiraceae bacterium],Lachnospiraceae bacterium,Lachnospiraceae bacterium,1898203,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAD19901.1?report=genbank&log$=prottop&blast_rank=828&RID=WF700SC301R"",""HAD19901.1"")"
TPA: anthranilate phosphoribosyltransferase [Lachnospiraceae bacterium],Lachnospiraceae bacterium,Lachnospiraceae bacterium,1898203,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAC61623.1?report=genbank&log$=prottop&blast_rank=829&RID=WF700SC301R"",""HAC61623.1"")"
TPA: anthranilate phosphoribosyltransferase [Lachnospiraceae bacterium],Lachnospiraceae bacterium,Lachnospiraceae bacterium,1898203,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCG60282.1?report=genbank&log$=prottop&blast_rank=830&RID=WF700SC301R"",""HCG60282.1"")"
anthranilate phosphoribosyltransferase [Firmicutes bacterium CAG:536],Firmicutes bacterium CAG:536,Firmicutes bacterium CAG:536,1263028,27.8,27.8,86%,693,71.43,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDA34588.1?report=genbank&log$=prottop&blast_rank=831&RID=WF700SC301R"",""CDA34588.1"")"
anthranilate phosphoribosyltransferase [Lachnospiraceae bacterium Oil+RF-744-WCA-WT-13],Lachnospiraceae bacterium Oil+RF-744-WCA-WT-13,Lachnospiraceae bacterium Oil+RF-744-WCA-WT-13,2606636,27.8,27.8,86%,693,78.57,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MST83041.1?report=genbank&log$=prottop&blast_rank=832&RID=WF700SC301R"",""MST83041.1"")"
anthranilate phosphoribosyltransferase [Anaerovibrio lipolyticus],Anaerovibrio lipolyticus,Anaerovibrio lipolyticus,82374,27.8,27.8,86%,693,78.57,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6106159.1?report=genbank&log$=prottop&blast_rank=833&RID=WF700SC301R"",""MBE6106159.1"")"
anthranilate phosphoribosyltransferase [Anaerovibrio lipolyticus],Anaerovibrio lipolyticus,Anaerovibrio lipolyticus,82374,27.8,27.8,86%,693,78.57,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027396429.1?report=genbank&log$=prottop&blast_rank=834&RID=WF700SC301R"",""WP_027396429.1"")"
anthranilate phosphoribosyltransferase [Anaerovibrio sp. RM50],Anaerovibrio sp. RM50,Anaerovibrio sp. RM50,1200557,27.8,27.8,86%,693,78.57,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027405591.1?report=genbank&log$=prottop&blast_rank=835&RID=WF700SC301R"",""WP_027405591.1"")"
