Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein Kpol_458p3 [Vanderwaltozyma polyspora DSM 70294],Vanderwaltozyma polyspora DSM 70294,Vanderwaltozyma polyspora DSM 70294,436907,27.8,49.6,93%,694,71.43,6351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001643068.1?report=genbank&log$=prottop&blast_rank=800&RID=WF732HJ7013"",""XP_001643068.1"")"
uncharacterized protein LOC578203 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,purple sea urchin,7668,27.8,70.6,73%,694,88.89,6971,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030844089.1?report=genbank&log$=prottop&blast_rank=801&RID=WF732HJ7013"",""XP_030844089.1"")"
hypothetical protein AW729_04470 [Methanosphaera sp. BMS],Methanosphaera sp. BMS,Methanosphaera sp. BMS,1789762,27.8,125,80%,694,81.82,7082,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWX32399.1?report=genbank&log$=prottop&blast_rank=802&RID=WF732HJ7013"",""AWX32399.1"")"
Ig-like domain repeat protein [Methanosphaera sp. BMS],Methanosphaera sp. BMS,Methanosphaera sp. BMS,1789762,27.8,125,80%,694,81.82,7090,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162685792.1?report=genbank&log$=prottop&blast_rank=803&RID=WF732HJ7013"",""WP_162685792.1"")"
uncharacterized protein LOC100889066 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,purple sea urchin,7668,27.8,49.2,66%,694,88.89,7949,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030844039.1?report=genbank&log$=prottop&blast_rank=804&RID=WF732HJ7013"",""XP_030844039.1"")"
HicB family protein [Leptolyngbya sp.],Leptolyngbya sp.,Leptolyngbya sp.,47254,27.4,27.4,66%,975,80.00,74,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PZV08228.1?report=genbank&log$=prottop&blast_rank=805&RID=WF732HJ7013"",""PZV08228.1"")"
unnamed protein product [Nippostrongylus brasiliensis],Nippostrongylus brasiliensis,Nippostrongylus brasiliensis,27835,27.4,27.4,80%,975,58.33,75,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VDL86964.1?report=genbank&log$=prottop&blast_rank=806&RID=WF732HJ7013"",""VDL86964.1"")"
hypothetical protein D8B57_09470 [Prevotella sp.],Prevotella sp.,Prevotella sp.,59823,27.4,27.4,80%,975,75.00,77,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RKW51730.1?report=genbank&log$=prottop&blast_rank=807&RID=WF732HJ7013"",""RKW51730.1"")"
hypothetical protein [Streptomyces flavidovirens],Streptomyces flavidovirens,Streptomyces flavidovirens,67298,27.4,27.4,66%,979,80.00,121,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028814462.1?report=genbank&log$=prottop&blast_rank=808&RID=WF732HJ7013"",""WP_028814462.1"")"
hypothetical protein [Ferrimonas sp. S7],Ferrimonas sp. S7,Ferrimonas sp. S7,2724191,27.4,27.4,60%,979,77.78,125,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168661665.1?report=genbank&log$=prottop&blast_rank=809&RID=WF732HJ7013"",""WP_168661665.1"")"
hypothetical protein [Moraxella atlantae],Moraxella atlantae,Moraxella atlantae,34059,27.4,27.4,66%,979,80.00,128,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067337956.1?report=genbank&log$=prottop&blast_rank=810&RID=WF732HJ7013"",""WP_067337956.1"")"
MTAP family purine nucleoside phosphorylase [Methanomicrobiales archaeon],Methanomicrobiales archaeon,Methanomicrobiales archaeon,2184052,27.4,27.4,86%,979,69.23,140,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLA39717.1?report=genbank&log$=prottop&blast_rank=811&RID=WF732HJ7013"",""NLA39717.1"")"
hypothetical protein EOO29_55595 [Comamonadaceae bacterium],Comamonadaceae bacterium,Comamonadaceae bacterium,1871071,27.4,27.4,73%,980,69.23,162,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYF54141.1?report=genbank&log$=prottop&blast_rank=812&RID=WF732HJ7013"",""RYF54141.1"")"
hypothetical protein HII31_05291 [Pseudocercospora fuligena],Pseudocercospora fuligena,Pseudocercospora fuligena,685502,27.4,27.4,86%,980,64.29,168,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF7193416.1?report=genbank&log$=prottop&blast_rank=813&RID=WF732HJ7013"",""KAF7193416.1"")"
hypothetical protein DRJ22_05740 [Candidatus Woesearchaeota archaeon],Candidatus Woesearchaeota archaeon,Candidatus Woesearchaeota archaeon,2026803,27.4,27.4,86%,980,66.67,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLE44603.1?report=genbank&log$=prottop&blast_rank=814&RID=WF732HJ7013"",""RLE44603.1"")"
peptidase [Nitrospirae bacterium],Nitrospirae bacterium,Nitrospirae bacterium,2026887,27.4,27.4,66%,980,80.00,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RMG04550.1?report=genbank&log$=prottop&blast_rank=815&RID=WF732HJ7013"",""RMG04550.1"")"
hypothetical protein CK203_036540 [Vitis vinifera],Vitis vinifera,wine grape,29760,27.4,27.4,93%,981,64.29,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RVW89937.1?report=genbank&log$=prottop&blast_rank=816&RID=WF732HJ7013"",""RVW89937.1"")"
prepilin-type N-terminal cleavage/methylation domain-containing protein [Coleofasciculus sp. FACHB-125],Coleofasciculus sp. FACHB-125,Coleofasciculus sp. FACHB-125,2692784,27.4,27.4,60%,981,88.89,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190414190.1?report=genbank&log$=prottop&blast_rank=817&RID=WF732HJ7013"",""WP_190414190.1"")"
hypothetical protein [Chlamydiales bacterium],Chlamydiales bacterium,Chlamydiales bacterium,2047757,27.4,27.4,73%,981,81.82,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NCF70221.1?report=genbank&log$=prottop&blast_rank=818&RID=WF732HJ7013"",""NCF70221.1"")"
Uncharacterised protein [Streptococcus suis],Streptococcus suis,Streptococcus suis,1307,27.4,27.4,66%,981,80.00,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CZA07212.1?report=genbank&log$=prottop&blast_rank=819&RID=WF732HJ7013"",""CZA07212.1"")"
hypothetical protein MPER_12579 [Moniliophthora perniciosa FA553],Moniliophthora perniciosa FA553,Moniliophthora perniciosa FA553,554373,27.4,27.4,60%,981,90.00,222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEB89334.1?report=genbank&log$=prottop&blast_rank=820&RID=WF732HJ7013"",""EEB89334.1"")"
hypothetical protein [Methylibium sp.],Methylibium sp.,Methylibium sp.,2067992,27.4,27.4,66%,981,90.00,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4216509.1?report=genbank&log$=prottop&blast_rank=821&RID=WF732HJ7013"",""MBA4216509.1"")"
acyltransferase [Gammaproteobacteria bacterium RIFOXYB2_FULL_38_6],Gammaproteobacteria bacterium RIFOXYB2_FULL_38_6,Gammaproteobacteria bacterium RIFOXYB2_FULL_38_6,1798307,27.4,27.4,66%,981,80.00,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGT97429.1?report=genbank&log$=prottop&blast_rank=822&RID=WF732HJ7013"",""OGT97429.1"")"
uncharacterized protein LOC11429971 [Medicago truncatula],Medicago truncatula,barrel medic,3880,27.4,27.4,93%,981,71.43,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003617467.1?report=genbank&log$=prottop&blast_rank=823&RID=WF732HJ7013"",""XP_003617467.1"")"
hypothetical protein TSUD_253370 [Trifolium subterraneum],Trifolium subterraneum,Trifolium subterraneum,3900,27.4,27.4,93%,981,71.43,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAU12386.1?report=genbank&log$=prottop&blast_rank=824&RID=WF732HJ7013"",""GAU12386.1"")"
RWD domain-containing protein 1 [Myripristis murdjan],Myripristis murdjan,pinecone soldierfish,586833,27.4,27.4,80%,981,58.33,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029929366.1?report=genbank&log$=prottop&blast_rank=825&RID=WF732HJ7013"",""XP_029929366.1"")"
RWD domain-containing protein 1 [Oncorhynchus mykiss],Oncorhynchus mykiss,rainbow trout,8022,27.4,27.4,80%,981,58.33,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_021448230.2?report=genbank&log$=prottop&blast_rank=826&RID=WF732HJ7013"",""XP_021448230.2"")"
RWD domain-containing protein 1-like [Salmo trutta],Salmo trutta,river trout,8032,27.4,27.4,80%,981,58.33,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029599347.1?report=genbank&log$=prottop&blast_rank=827&RID=WF732HJ7013"",""XP_029599347.1"")"
PREDICTED: RWD domain-containing protein 1-like [Salmo salar],Salmo salar,Atlantic salmon,8030,27.4,27.4,80%,981,58.33,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014014626.1?report=genbank&log$=prottop&blast_rank=828&RID=WF732HJ7013"",""XP_014014626.1"")"
RWD domain-containing protein 1 [Salvelinus alpinus],Salvelinus alpinus,Arctic char,8036,27.4,27.4,80%,981,58.33,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_023844574.1?report=genbank&log$=prottop&blast_rank=829&RID=WF732HJ7013"",""XP_023844574.1"")"
PREDICTED: RWD domain-containing protein 1-like [Salmo salar],Salmo salar,Atlantic salmon,8030,27.4,27.4,80%,981,58.33,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014056742.1?report=genbank&log$=prottop&blast_rank=830&RID=WF732HJ7013"",""XP_014056742.1"")"
RWD domain-containing protein 1-like [Salvelinus alpinus],Salvelinus alpinus,Arctic char,8036,27.4,27.4,80%,981,58.33,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_023991911.1?report=genbank&log$=prottop&blast_rank=831&RID=WF732HJ7013"",""XP_023991911.1"")"
RWD domain-containing protein 1-like [Oncorhynchus tshawytscha],Oncorhynchus tshawytscha,Chinook salmon,74940,27.4,27.4,80%,981,58.33,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_024272341.1?report=genbank&log$=prottop&blast_rank=832&RID=WF732HJ7013"",""XP_024272341.1"")"
RWD domain-containing protein 1 [Oncorhynchus mykiss],Oncorhynchus mykiss,rainbow trout,8022,27.4,27.4,80%,981,58.33,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001154114.1?report=genbank&log$=prottop&blast_rank=833&RID=WF732HJ7013"",""NP_001154114.1"")"
RWD domain-containing protein 1-like [Oncorhynchus keta],Oncorhynchus keta,chum salmon,8018,27.4,27.4,80%,981,58.33,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035602142.1?report=genbank&log$=prottop&blast_rank=834&RID=WF732HJ7013"",""XP_035602142.1"")"
TVP38/TMEM64 family protein [Okeania sp. SIO2F4],Okeania sp. SIO2F4,Okeania sp. SIO2F4,2607790,27.4,27.4,60%,981,88.89,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NES07667.1?report=genbank&log$=prottop&blast_rank=835&RID=WF732HJ7013"",""NES07667.1"")"
hypothetical protein L195_g005964 [Trifolium pratense],Trifolium pratense,Trifolium pratense,57577,27.4,27.4,93%,981,71.43,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNY09413.1?report=genbank&log$=prottop&blast_rank=836&RID=WF732HJ7013"",""PNY09413.1"")"
electron transport complex subunit E [Lachnoanaerobaculum sp. ICM7],Lachnoanaerobaculum sp. ICM7,Lachnoanaerobaculum sp. ICM7,936594,27.4,27.4,60%,982,77.78,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009662572.1?report=genbank&log$=prottop&blast_rank=837&RID=WF732HJ7013"",""WP_009662572.1"")"
MULTISPECIES: electron transport complex subunit E [unclassified Lachnoanaerobaculum],unclassified Lachnoanaerobaculum,unclassified Lachnoanaerobaculum,2625085,27.4,27.4,60%,982,77.78,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007591386.1?report=genbank&log$=prottop&blast_rank=838&RID=WF732HJ7013"",""WP_007591386.1"")"
electron transport complex subunit E [Lachnoanaerobaculum sp.],Lachnoanaerobaculum sp.,Lachnoanaerobaculum sp.,2049030,27.4,27.4,60%,982,77.78,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1260430.1?report=genbank&log$=prottop&blast_rank=839&RID=WF732HJ7013"",""MBF1260430.1"")"
electron transport complex subunit E [Lachnoanaerobaculum gingivalis],Lachnoanaerobaculum sp. KCOM 2030,Lachnoanaerobaculum sp. KCOM 2030,2490855,27.4,27.4,60%,982,77.78,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128674561.1?report=genbank&log$=prottop&blast_rank=840&RID=WF732HJ7013"",""WP_128674561.1"")"
unnamed protein product [Coregonus sp. 'balchen'],Coregonus sp. 'balchen',Coregonus sp. 'balchen',861768,27.4,27.4,80%,982,58.33,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB1334157.1?report=genbank&log$=prottop&blast_rank=841&RID=WF732HJ7013"",""CAB1334157.1"")"
hypothetical protein FL83_07771 [Caenorhabditis latens],Caenorhabditis latens,Caenorhabditis latens,1503980,27.4,27.4,86%,982,69.23,279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OZG17721.1?report=genbank&log$=prottop&blast_rank=842&RID=WF732HJ7013"",""OZG17721.1"")"
amidase domain-containing protein [Bacillus alveayuensis],Bacillus alveayuensis,Bacillus alveayuensis,279215,27.4,27.4,60%,982,88.89,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044895720.1?report=genbank&log$=prottop&blast_rank=843&RID=WF732HJ7013"",""WP_044895720.1"")"
alpha/beta hydrolase [Sphingobacterium siyangense],Sphingobacterium siyangense,Sphingobacterium siyangense,459529,27.4,27.4,60%,982,90.00,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120332567.1?report=genbank&log$=prottop&blast_rank=844&RID=WF732HJ7013"",""WP_120332567.1"")"
phospho-N-acetylmuramoyl-pentapeptide-transferase [Merismopedia sp. SIO2A8],Merismopedia sp. SIO2A8,Merismopedia sp. SIO2A8,2607779,27.4,27.4,66%,982,80.00,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NET51085.1?report=genbank&log$=prottop&blast_rank=845&RID=WF732HJ7013"",""NET51085.1"")"
HNH endonuclease [Streptomyces subrutilus],Streptomyces subrutilus,Streptomyces subrutilus,36818,27.4,27.4,93%,982,66.67,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069923781.1?report=genbank&log$=prottop&blast_rank=846&RID=WF732HJ7013"",""WP_069923781.1"")"
SPFH domain-containing protein [Terrisporobacter glycolicus],Terrisporobacter glycolicus,Terrisporobacter glycolicus,36841,27.4,27.4,66%,982,90.00,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074919840.1?report=genbank&log$=prottop&blast_rank=847&RID=WF732HJ7013"",""WP_074919840.1"")"
SPFH domain-containing protein [Terrisporobacter glycolicus],Terrisporobacter glycolicus,Terrisporobacter glycolicus,36841,27.4,27.4,66%,982,90.00,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018592173.1?report=genbank&log$=prottop&blast_rank=848&RID=WF732HJ7013"",""WP_018592173.1"")"
hypothetical protein [Sphingobacteriaceae bacterium],Sphingobacteriaceae bacterium,Sphingobacteriaceae bacterium,2021370,27.4,27.4,80%,982,58.33,326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4240669.1?report=genbank&log$=prottop&blast_rank=849&RID=WF732HJ7013"",""MBA4240669.1"")"
InlB B-repeat-containing protein [Eubacterium sp. BIOML-A1],Eubacterium sp. BIOML-A1,Eubacterium sp. BIOML-A1,2584643,27.4,27.4,80%,982,66.67,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154253248.1?report=genbank&log$=prottop&blast_rank=850&RID=WF732HJ7013"",""WP_154253248.1"")"
PREDICTED: interleukin-5 receptor subunit alpha isoform X2 [Panthera tigris altaica],Panthera tigris altaica,Amur tiger,74533,27.4,27.4,60%,982,88.89,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015390547.1?report=genbank&log$=prottop&blast_rank=851&RID=WF732HJ7013"",""XP_015390547.1"")"
interleukin-5 receptor subunit alpha isoform X2 [Felis catus],Felis catus,domestic cat,9685,27.4,27.4,60%,982,88.89,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_023105750.1?report=genbank&log$=prottop&blast_rank=852&RID=WF732HJ7013"",""XP_023105750.1"")"
hypothetical protein [Kiritimatiellaeota bacterium],Kiritimatiellaeota bacterium,Kiritimatiellaeota bacterium,2599938,27.4,27.4,66%,982,80.00,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC8205547.1?report=genbank&log$=prottop&blast_rank=853&RID=WF732HJ7013"",""MBC8205547.1"")"
hypothetical protein [Tanacetum cinerariifolium],Tanacetum cinerariifolium,Tanacetum cinerariifolium,118510,27.4,27.4,93%,982,50.00,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GEY26083.1?report=genbank&log$=prottop&blast_rank=854&RID=WF732HJ7013"",""GEY26083.1"")"
hypothetical protein [Phaeobacter inhibens],Phaeobacter inhibens,Phaeobacter inhibens,221822,27.4,27.4,86%,982,69.23,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156875454.1?report=genbank&log$=prottop&blast_rank=855&RID=WF732HJ7013"",""WP_156875454.1"")"
IL5RA protein [Crocuta crocuta],Crocuta crocuta,spotted hyena,9678,27.4,27.4,60%,982,88.89,363,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF0876815.1?report=genbank&log$=prottop&blast_rank=856&RID=WF732HJ7013"",""KAF0876815.1"")"
phospho-N-acetylmuramoyl-pentapeptide-transferase [Symploca sp. SIO2B6],Symploca sp. SIO2B6,Symploca sp. SIO2B6,2607785,27.4,27.4,66%,982,80.00,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NET09917.1?report=genbank&log$=prottop&blast_rank=857&RID=WF732HJ7013"",""NET09917.1"")"
hypothetical protein [Nitrososphaeraceae archaeon],Nitrososphaeraceae archaeon,Nitrososphaeraceae archaeon,2169593,27.4,27.4,66%,982,70.00,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NOJ28567.1?report=genbank&log$=prottop&blast_rank=858&RID=WF732HJ7013"",""NOJ28567.1"")"
interleukin-5 receptor subunit alpha isoform X3 [Suricata suricatta],Suricata suricatta,meerkat,37032,27.4,27.4,60%,982,88.89,378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029773918.1?report=genbank&log$=prottop&blast_rank=859&RID=WF732HJ7013"",""XP_029773918.1"")"
oxygen-independent coproporphyrinogen III oxidase [Bacillus daliensis],Bacillus daliensis,Bacillus daliensis,745820,27.4,27.4,86%,982,69.23,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090840867.1?report=genbank&log$=prottop&blast_rank=860&RID=WF732HJ7013"",""WP_090840867.1"")"
interleukin-5 receptor subunit [Lynx pardinus],Lynx pardinus,Spanish lynx,191816,27.4,27.4,60%,982,88.89,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VFV38102.1?report=genbank&log$=prottop&blast_rank=861&RID=WF732HJ7013"",""VFV38102.1"")"
interleukin-5 receptor subunit alpha isoform X2 [Suricata suricatta],Suricata suricatta,meerkat,37032,27.4,27.4,60%,982,88.89,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029773917.1?report=genbank&log$=prottop&blast_rank=862&RID=WF732HJ7013"",""XP_029773917.1"")"
hypothetical protein [Winogradskyella undariae],Winogradskyella undariae,Winogradskyella undariae,1285465,27.4,27.4,73%,982,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173586308.1?report=genbank&log$=prottop&blast_rank=863&RID=WF732HJ7013"",""WP_173586308.1"")"
hypothetical protein [Winogradskyella undariae],Winogradskyella undariae,Winogradskyella undariae,1285465,27.4,27.4,73%,982,72.73,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179316008.1?report=genbank&log$=prottop&blast_rank=864&RID=WF732HJ7013"",""WP_179316008.1"")"
hypothetical protein FBALC1_02202 [Flavobacteriales bacterium ALC-1],Flavobacteriales bacterium ALC-1,Flavobacteriales bacterium ALC-1,391603,27.4,27.4,60%,982,88.89,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDP71258.1?report=genbank&log$=prottop&blast_rank=865&RID=WF732HJ7013"",""EDP71258.1"")"
hypothetical protein [Arcticiflavibacter luteus],Arcticiflavibacter luteus,Arcticiflavibacter luteus,1434066,27.4,27.4,60%,982,88.89,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194506568.1?report=genbank&log$=prottop&blast_rank=866&RID=WF732HJ7013"",""WP_194506568.1"")"
hypothetical protein [Tamlana crocina],Tamlana crocina,Tamlana crocina,393006,27.4,27.4,73%,982,81.82,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167916456.1?report=genbank&log$=prottop&blast_rank=867&RID=WF732HJ7013"",""WP_167916456.1"")"
hypothetical protein [Flavivirga rizhaonensis],Flavivirga rizhaonensis,Flavivirga rizhaonensis,2559571,27.4,27.4,60%,982,88.89,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135878121.1?report=genbank&log$=prottop&blast_rank=868&RID=WF732HJ7013"",""WP_135878121.1"")"
interleukin-5 receptor subunit alpha isoform X1 [Felis catus],Felis catus,domestic cat,9685,27.4,27.4,60%,982,88.89,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011278466.1?report=genbank&log$=prottop&blast_rank=869&RID=WF732HJ7013"",""XP_011278466.1"")"
PREDICTED: interleukin-5 receptor subunit alpha [Panthera pardus],Panthera pardus,leopard,9691,27.4,27.4,60%,982,88.89,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019284285.1?report=genbank&log$=prottop&blast_rank=870&RID=WF732HJ7013"",""XP_019284285.1"")"
interleukin-5 receptor subunit alpha isoform X2 [Lynx canadensis],Lynx canadensis,Canada lynx,61383,27.4,27.4,60%,982,88.89,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030163127.1?report=genbank&log$=prottop&blast_rank=871&RID=WF732HJ7013"",""XP_030163127.1"")"
interleukin-5 receptor subunit alpha [Puma concolor],Puma concolor,puma,9696,27.4,27.4,60%,982,88.89,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_025777484.1?report=genbank&log$=prottop&blast_rank=872&RID=WF732HJ7013"",""XP_025777484.1"")"
interleukin-5 receptor subunit alpha isoform X1 [Suricata suricatta],Suricata suricatta,meerkat,37032,27.4,27.4,60%,982,88.89,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029773914.1?report=genbank&log$=prottop&blast_rank=873&RID=WF732HJ7013"",""XP_029773914.1"")"
PREDICTED: interleukin-5 receptor subunit alpha isoform X1 [Panthera tigris altaica],Panthera tigris altaica,Amur tiger,74533,27.4,27.4,60%,982,88.89,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015390545.1?report=genbank&log$=prottop&blast_rank=874&RID=WF732HJ7013"",""XP_015390545.1"")"
interleukin-5 receptor subunit alpha isoform X2 [Acinonyx jubatus],Acinonyx jubatus,cheetah,32536,27.4,27.4,60%,982,88.89,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014921545.1?report=genbank&log$=prottop&blast_rank=875&RID=WF732HJ7013"",""XP_014921545.1"")"
flagellar hook-basal body complex protein [Nitrospirae bacterium],Nitrospirae bacterium,Nitrospirae bacterium,2026887,27.4,27.4,86%,982,69.23,418,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TLY20393.1?report=genbank&log$=prottop&blast_rank=876&RID=WF732HJ7013"",""TLY20393.1"")"
InlB B-repeat-containing protein [Eubacterium sp. BIOML-A2],Eubacterium sp. BIOML-A2,Eubacterium sp. BIOML-A2,2584644,27.4,27.4,80%,982,66.67,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173020065.1?report=genbank&log$=prottop&blast_rank=877&RID=WF732HJ7013"",""WP_173020065.1"")"
interleukin-5 receptor subunit [Lynx pardinus],Lynx pardinus,Spanish lynx,191816,27.4,27.4,60%,982,88.89,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VFV38101.1?report=genbank&log$=prottop&blast_rank=878&RID=WF732HJ7013"",""VFV38101.1"")"
ATP-dependent protease ATP-binding subunit ClpX [Clostridiales bacterium 41_12_two_minus],Clostridiales bacterium 41_12_two_minus,Clostridiales bacterium 41_12_two_minus,1897043,27.4,27.4,80%,982,71.43,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OKZ71537.1?report=genbank&log$=prottop&blast_rank=879&RID=WF732HJ7013"",""OKZ71537.1"")"
TPA: ATP-dependent Clp protease ATP-binding subunit ClpX [Ruminococcaceae bacterium],Ruminococcaceae bacterium,Ruminococcaceae bacterium,1898205,27.4,27.4,80%,982,71.43,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCK42920.1?report=genbank&log$=prottop&blast_rank=880&RID=WF732HJ7013"",""HCK42920.1"")"
hypothetical protein [Candidatus Saccharibacteria bacterium],Candidatus Saccharibacteria bacterium,Candidatus Saccharibacteria bacterium,2026720,27.4,27.4,60%,982,88.89,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC7943640.1?report=genbank&log$=prottop&blast_rank=881&RID=WF732HJ7013"",""MBC7943640.1"")"
InlB B-repeat-containing protein [Eubacterium sp. am_0171],Eubacterium sp. am_0171,Eubacterium sp. am_0171,2478955,27.4,27.4,80%,983,66.67,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129878595.1?report=genbank&log$=prottop&blast_rank=882&RID=WF732HJ7013"",""WP_129878595.1"")"
MATE family efflux transporter [Reinekea sp. G2M2-21],Reinekea sp. G2M2-21,Reinekea sp. G2M2-21,2788942,27.4,27.4,66%,983,80.00,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_196160733.1?report=genbank&log$=prottop&blast_rank=883&RID=WF732HJ7013"",""WP_196160733.1"")"
sigma 54-interacting transcriptional regulator [Panacibacter sp. KCS-6],Panacibacter sp. KCS-6,Panacibacter sp. KCS-6,2656915,27.4,27.4,86%,983,69.23,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171606154.1?report=genbank&log$=prottop&blast_rank=884&RID=WF732HJ7013"",""WP_171606154.1"")"
