Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Fe-S cluster assembly protein SufB [Proteobacteria bacterium ST_bin14],Proteobacteria bacterium ST_bin14,Proteobacteria bacterium ST_bin14,1978762,28.6,28.6,73%,345,72.73,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OQW79332.1?report=genbank&log$=prottop&blast_rank=753&RID=WF787KRP013"",""OQW79332.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas rhizophila],Sphingomonas rhizophila,Sphingomonas rhizophila,2071607,28.6,28.6,73%,345,72.73,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187541765.1?report=genbank&log$=prottop&blast_rank=754&RID=WF787KRP013"",""WP_187541765.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. Leaf339],Sphingomonas sp. Leaf339,Sphingomonas sp. Leaf339,1736343,28.6,28.6,73%,345,72.73,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056524999.1?report=genbank&log$=prottop&blast_rank=755&RID=WF787KRP013"",""WP_056524999.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. Mn802worker],Sphingomonas sp. Mn802worker,Sphingomonas sp. Mn802worker,629773,28.6,28.6,73%,345,72.73,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_019517052.1?report=genbank&log$=prottop&blast_rank=756&RID=WF787KRP013"",""WP_019517052.1"")"
Fe-S cluster assembly protein SufB [Sphingomonadales bacterium],Sphingomonadales bacterium,Sphingomonadales bacterium,1978525,28.6,28.6,73%,345,72.73,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NCP11623.1?report=genbank&log$=prottop&blast_rank=757&RID=WF787KRP013"",""NCP11623.1"")"
Fe-S cluster assembly protein SufB [Proteobacteria bacterium ST_bin13],Proteobacteria bacterium ST_bin13,Proteobacteria bacterium ST_bin13,1978761,28.6,28.6,73%,345,72.73,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OQW71046.1?report=genbank&log$=prottop&blast_rank=758&RID=WF787KRP013"",""OQW71046.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium indicum],Novosphingobium indicum,Novosphingobium indicum,462949,28.6,28.6,73%,345,72.73,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188817408.1?report=genbank&log$=prottop&blast_rank=759&RID=WF787KRP013"",""WP_188817408.1"")"
Fe-S cluster assembly protein SufB [Alphaproteobacteria bacterium],Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,1913988,28.6,28.6,73%,345,72.73,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TMJ13046.1?report=genbank&log$=prottop&blast_rank=760&RID=WF787KRP013"",""TMJ13046.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. HII-3],Novosphingobium sp. HII-3,Novosphingobium sp. HII-3,2075565,28.6,28.6,73%,345,72.73,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103729180.1?report=genbank&log$=prottop&blast_rank=761&RID=WF787KRP013"",""WP_103729180.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas psychrolutea],Sphingomonas psychrolutea,Sphingomonas psychrolutea,1259676,28.6,28.6,73%,345,72.73,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188444818.1?report=genbank&log$=prottop&blast_rank=762&RID=WF787KRP013"",""WP_188444818.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp.],Novosphingobium sp.,Novosphingobium sp.,1874826,28.6,28.6,73%,345,72.73,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAC57492.1?report=genbank&log$=prottop&blast_rank=763&RID=WF787KRP013"",""MAC57492.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp.],Sphingomonas sp.,Sphingomonas sp.,28214,28.6,28.6,73%,345,72.73,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3666864.1?report=genbank&log$=prottop&blast_rank=764&RID=WF787KRP013"",""MBA3666864.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium malaysiense],Novosphingobium malaysiense,Novosphingobium malaysiense,1348853,28.6,28.6,73%,345,72.73,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039288799.1?report=genbank&log$=prottop&blast_rank=765&RID=WF787KRP013"",""WP_039288799.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. CFBP 13603],Sphingomonas sp. CFBP 13603,Sphingomonas sp. CFBP 13603,2774040,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_192974773.1?report=genbank&log$=prottop&blast_rank=766&RID=WF787KRP013"",""WP_192974773.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. PP-CE-3A-406],Sphingomonas sp. PP-CE-3A-406,Sphingomonas sp. PP-CE-3A-406,2135659,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121903656.1?report=genbank&log$=prottop&blast_rank=767&RID=WF787KRP013"",""WP_121903656.1"")"
glutamate--tRNA ligase [Actinobacteria bacterium],Actinobacteria bacterium,Actinobacteria bacterium,1883427,28.6,28.6,80%,345,76.92,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC8390028.1?report=genbank&log$=prottop&blast_rank=768&RID=WF787KRP013"",""MBC8390028.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. OK281],Sphingomonas sp. OK281,Sphingomonas sp. OK281,1881067,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093399108.1?report=genbank&log$=prottop&blast_rank=769&RID=WF787KRP013"",""WP_093399108.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. Leaf208],Sphingomonas sp. Leaf208,Sphingomonas sp. Leaf208,1735679,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056489231.1?report=genbank&log$=prottop&blast_rank=770&RID=WF787KRP013"",""WP_056489231.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Sphingomonas],unclassified Sphingomonas,unclassified Sphingomonas,196159,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056680768.1?report=genbank&log$=prottop&blast_rank=771&RID=WF787KRP013"",""WP_056680768.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. HMWF008],Sphingomonas sp. HMWF008,Sphingomonas sp. HMWF008,2056845,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTS83304.1?report=genbank&log$=prottop&blast_rank=772&RID=WF787KRP013"",""PTS83304.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Sphingomonas],unclassified Sphingomonas,unclassified Sphingomonas,196159,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056418516.1?report=genbank&log$=prottop&blast_rank=773&RID=WF787KRP013"",""WP_056418516.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [Sphingomonas],Sphingomonas,Sphingomonas,13687,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056020496.1?report=genbank&log$=prottop&blast_rank=774&RID=WF787KRP013"",""WP_056020496.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. Leaf198],Sphingomonas sp. Leaf198,Sphingomonas sp. Leaf198,1736299,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056050184.1?report=genbank&log$=prottop&blast_rank=775&RID=WF787KRP013"",""WP_056050184.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [Sphingomonas],Sphingomonas,Sphingomonas,13687,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056057660.1?report=genbank&log$=prottop&blast_rank=776&RID=WF787KRP013"",""WP_056057660.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. PP-F2F-A104-K0414],Sphingomonas sp. PP-F2F-A104-K0414,Sphingomonas sp. PP-F2F-A104-K0414,2135661,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132740234.1?report=genbank&log$=prottop&blast_rank=777&RID=WF787KRP013"",""WP_132740234.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium endophyticum],Novosphingobium endophyticum,Novosphingobium endophyticum,1955250,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GGC03911.1?report=genbank&log$=prottop&blast_rank=778&RID=WF787KRP013"",""GGC03911.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. PP-CC-3A-396],Sphingomonas sp. PP-CC-3A-396,Sphingomonas sp. PP-CC-3A-396,2135655,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132896856.1?report=genbank&log$=prottop&blast_rank=779&RID=WF787KRP013"",""WP_132896856.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. HMP9],Sphingomonas sp. HMP9,Sphingomonas sp. HMP9,1517554,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176499711.1?report=genbank&log$=prottop&blast_rank=780&RID=WF787KRP013"",""WP_176499711.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. BK036],Sphingomonas sp. BK036,Sphingomonas sp. BK036,2512122,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130324632.1?report=genbank&log$=prottop&blast_rank=781&RID=WF787KRP013"",""WP_130324632.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas aerolata],Sphingomonas aerolata,Sphingomonas aerolata,185951,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166746935.1?report=genbank&log$=prottop&blast_rank=782&RID=WF787KRP013"",""WP_166746935.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. Leaf34],Sphingomonas sp. Leaf34,Sphingomonas sp. Leaf34,1736216,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055878827.1?report=genbank&log$=prottop&blast_rank=783&RID=WF787KRP013"",""WP_055878827.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. BK481],Sphingomonas sp. BK481,Sphingomonas sp. BK481,2586981,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183935080.1?report=genbank&log$=prottop&blast_rank=784&RID=WF787KRP013"",""WP_183935080.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. STIS6.2],Sphingomonas sp. STIS6.2,Sphingomonas sp. STIS6.2,1379700,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107045676.1?report=genbank&log$=prottop&blast_rank=785&RID=WF787KRP013"",""WP_107045676.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. Leaf17],Sphingomonas sp. Leaf17,Sphingomonas sp. Leaf17,1735683,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055928151.1?report=genbank&log$=prottop&blast_rank=786&RID=WF787KRP013"",""WP_055928151.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. PP-CE-1G-424],Sphingomonas sp. PP-CE-1G-424,Sphingomonas sp. PP-CE-1G-424,2135658,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133031567.1?report=genbank&log$=prottop&blast_rank=787&RID=WF787KRP013"",""WP_133031567.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas ginsenosidivorax],Sphingomonas ginsenosidivorax,Sphingomonas ginsenosidivorax,862135,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147082868.1?report=genbank&log$=prottop&blast_rank=788&RID=WF787KRP013"",""WP_147082868.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas taxi],Sphingomonas taxi,Sphingomonas taxi,1549858,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PZO73301.1?report=genbank&log$=prottop&blast_rank=789&RID=WF787KRP013"",""PZO73301.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Sphingomonas],unclassified Sphingomonas,unclassified Sphingomonas,196159,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_060523826.1?report=genbank&log$=prottop&blast_rank=790&RID=WF787KRP013"",""WP_060523826.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. FUKUSWIS1],Sphingomonas sp. FUKUSWIS1,Sphingomonas sp. FUKUSWIS1,1379701,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_031441059.1?report=genbank&log$=prottop&blast_rank=791&RID=WF787KRP013"",""WP_031441059.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. DOAB1063],Sphingomonas sp. DOAB1063,Sphingomonas sp. DOAB1063,2762591,28.6,28.6,73%,345,72.73,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187504729.1?report=genbank&log$=prottop&blast_rank=792&RID=WF787KRP013"",""WP_187504729.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Novosphingobium],unclassified Novosphingobium,unclassified Novosphingobium,2644732,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_022676729.1?report=genbank&log$=prottop&blast_rank=793&RID=WF787KRP013"",""WP_022676729.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium resinovorum],Novosphingobium resinovorum,Novosphingobium resinovorum,158500,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069708581.1?report=genbank&log$=prottop&blast_rank=794&RID=WF787KRP013"",""WP_069708581.1"")"
Iron-regulated ABC transporter membrane component SufB [Sphingomonas sp. OK281],Sphingomonas sp. OK281,Sphingomonas sp. OK281,1881067,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SFO08824.1?report=genbank&log$=prottop&blast_rank=795&RID=WF787KRP013"",""SFO08824.1"")"
component of SufBCD complex [Sphingomonas aurantiaca],Sphingomonas aurantiaca,Sphingomonas aurantiaca,185949,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VVT24757.1?report=genbank&log$=prottop&blast_rank=796&RID=WF787KRP013"",""VVT24757.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. CCH10-B3],Sphingomonas sp. CCH10-B3,Sphingomonas sp. CCH10-B3,1768757,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066651654.1?report=genbank&log$=prottop&blast_rank=797&RID=WF787KRP013"",""WP_066651654.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. 9U],Novosphingobium sp. 9U,Novosphingobium sp. 9U,2653158,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159868736.1?report=genbank&log$=prottop&blast_rank=798&RID=WF787KRP013"",""WP_159868736.1"")"
iron-regulated ABC transporter membrane component SufB [Sphingomonas sp. PP-CE-3A-406],Sphingomonas sp. PP-CE-3A-406,Sphingomonas sp. PP-CE-3A-406,2135659,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RMB55947.1?report=genbank&log$=prottop&blast_rank=799&RID=WF787KRP013"",""RMB55947.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium pokkalii],Novosphingobium pokkalii,Novosphingobium pokkalii,1770194,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GHC84689.1?report=genbank&log$=prottop&blast_rank=800&RID=WF787KRP013"",""GHC84689.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium resinovorum],Novosphingobium resinovorum,Novosphingobium resinovorum,158500,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036525712.1?report=genbank&log$=prottop&blast_rank=801&RID=WF787KRP013"",""WP_036525712.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. B3058 49],Novosphingobium sp. B3058 49,Novosphingobium sp. B3058 49,2183925,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110763805.1?report=genbank&log$=prottop&blast_rank=802&RID=WF787KRP013"",""WP_110763805.1"")"
Fe-S cluster assembly protein SufB [Sphingomonadales bacterium],Sphingomonadales bacterium,Sphingomonadales bacterium,1978525,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TNE38341.1?report=genbank&log$=prottop&blast_rank=803&RID=WF787KRP013"",""TNE38341.1"")"
iron-regulated ABC transporter membrane component SufB [Sphingomonas aerolata],Sphingomonas aerolata,Sphingomonas aerolata,185951,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTM45664.1?report=genbank&log$=prottop&blast_rank=804&RID=WF787KRP013"",""PTM45664.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium guangzhouense],Novosphingobium guangzhouense,Novosphingobium guangzhouense,1850347,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103099450.1?report=genbank&log$=prottop&blast_rank=805&RID=WF787KRP013"",""WP_103099450.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. Leaf2],Novosphingobium sp. Leaf2,Novosphingobium sp. Leaf2,1735670,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056767943.1?report=genbank&log$=prottop&blast_rank=806&RID=WF787KRP013"",""WP_056767943.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. LH128],Sphingomonas sp. LH128,Sphingomonas sp. LH128,473781,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008829383.1?report=genbank&log$=prottop&blast_rank=807&RID=WF787KRP013"",""WP_008829383.1"")"
Fe-S cluster assembly protein SufB [Sphingobium sp.],Sphingobium sp.,Sphingobium sp.,1912891,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA3878451.1?report=genbank&log$=prottop&blast_rank=808&RID=WF787KRP013"",""MBA3878451.1"")"
Fe-S cluster assembly protein SufB [Sphingopyxis sp. LPB0140],Sphingopyxis sp. LPB0140,Sphingopyxis sp. LPB0140,1913578,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072558461.1?report=genbank&log$=prottop&blast_rank=809&RID=WF787KRP013"",""WP_072558461.1"")"
iron-regulated ABC transporter membrane component SufB [Sphingomonas sp. PP-CE-3G-477],Sphingomonas sp. PP-CE-3G-477,Sphingomonas sp. PP-CE-3G-477,2135660,28.6,28.6,73%,345,72.73,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTQ64342.1?report=genbank&log$=prottop&blast_rank=810&RID=WF787KRP013"",""PTQ64342.1"")"
Fe-S cluster assembly protein SufB [Blastomonas sp.],Blastomonas sp.,Blastomonas sp.,1909299,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAF61465.1?report=genbank&log$=prottop&blast_rank=811&RID=WF787KRP013"",""MAF61465.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Sphingomonas],unclassified Sphingomonas,unclassified Sphingomonas,196159,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056362046.1?report=genbank&log$=prottop&blast_rank=812&RID=WF787KRP013"",""WP_056362046.1"")"
Fe-S cluster assembly protein SufB [Blastomonas sp. UPD001],Blastomonas sp. UPD001,Blastomonas sp. UPD001,2217673,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023839543.1?report=genbank&log$=prottop&blast_rank=813&RID=WF787KRP013"",""WP_023839543.1"")"
iron-regulated ABC transporter membrane component SufB [Blastomonas natatoria],Blastomonas natatoria,Blastomonas natatoria,34015,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PXW78031.1?report=genbank&log$=prottop&blast_rank=814&RID=WF787KRP013"",""PXW78031.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. NBM11],Novosphingobium sp. NBM11,Novosphingobium sp. NBM11,2596914,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194919075.1?report=genbank&log$=prottop&blast_rank=815&RID=WF787KRP013"",""WP_194919075.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Novosphingobium],unclassified Novosphingobium,unclassified Novosphingobium,2644732,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124810091.1?report=genbank&log$=prottop&blast_rank=816&RID=WF787KRP013"",""WP_124810091.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. ABRDHK2],Novosphingobium sp. ABRDHK2,Novosphingobium sp. ABRDHK2,2571749,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136956190.1?report=genbank&log$=prottop&blast_rank=817&RID=WF787KRP013"",""WP_136956190.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. SCN 66-18],Novosphingobium sp. SCN 66-18,Novosphingobium sp. SCN 66-18,1660121,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ODU71837.1?report=genbank&log$=prottop&blast_rank=818&RID=WF787KRP013"",""ODU71837.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. TW-4],Novosphingobium sp. TW-4,Novosphingobium sp. TW-4,2728851,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169494989.1?report=genbank&log$=prottop&blast_rank=819&RID=WF787KRP013"",""WP_169494989.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas sp. SRS2],Sphingomonas sp. SRS2,Sphingomonas sp. SRS2,133190,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046193383.1?report=genbank&log$=prottop&blast_rank=820&RID=WF787KRP013"",""WP_046193383.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [Sphingomonadales],Sphingomonadales,Sphingomonadales,204457,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_060978883.1?report=genbank&log$=prottop&blast_rank=821&RID=WF787KRP013"",""WP_060978883.1"")"
Fe-S cluster assembly protein SufB [Alteripontixanthobacter maritimus],Altererythrobacter sp. HME9302,Altererythrobacter sp. HME9302,2161824,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115367192.1?report=genbank&log$=prottop&blast_rank=822&RID=WF787KRP013"",""WP_115367192.1"")"
Fe-S cluster assembly protein SufB [Sphingomonas ursincola],Sphingomonas ursincola,Sphingomonas ursincola,56361,28.6,28.6,73%,345,72.73,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA1374267.1?report=genbank&log$=prottop&blast_rank=823&RID=WF787KRP013"",""MBA1374267.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. PC22D],Novosphingobium sp. PC22D,Novosphingobium sp. PC22D,1962403,28.6,28.6,73%,345,72.73,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098106673.1?report=genbank&log$=prottop&blast_rank=824&RID=WF787KRP013"",""WP_098106673.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. M24A2M],Novosphingobium sp. M24A2M,Novosphingobium sp. M24A2M,2682494,28.6,28.6,73%,345,72.73,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156839797.1?report=genbank&log$=prottop&blast_rank=825&RID=WF787KRP013"",""WP_156839797.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. BW1],Novosphingobium sp. BW1,Novosphingobium sp. BW1,2592621,28.6,28.6,73%,345,72.73,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148626940.1?report=genbank&log$=prottop&blast_rank=826&RID=WF787KRP013"",""WP_148626940.1"")"
Fe-S cluster assembly protein SufB [Sphingorhabdus rigui],Sphingorhabdus rigui,Sphingorhabdus rigui,1282858,28.6,28.6,73%,345,72.73,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183939061.1?report=genbank&log$=prottop&blast_rank=827&RID=WF787KRP013"",""WP_183939061.1"")"
Fe-S cluster assembly protein SufB [Sphingopyxis sp. MWB1],Sphingopyxis sp. MWB1,Sphingopyxis sp. MWB1,1537715,28.6,28.6,73%,345,72.73,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052071764.1?report=genbank&log$=prottop&blast_rank=828&RID=WF787KRP013"",""WP_052071764.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. MBES04],Novosphingobium sp. MBES04,Novosphingobium sp. MBES04,1206458,28.6,28.6,73%,345,72.73,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039389829.1?report=genbank&log$=prottop&blast_rank=829&RID=WF787KRP013"",""WP_039389829.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium sp. PASSN1],Novosphingobium sp. PASSN1,Novosphingobium sp. PASSN1,2015561,28.6,28.6,73%,345,72.73,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OYU36719.1?report=genbank&log$=prottop&blast_rank=830&RID=WF787KRP013"",""OYU36719.1"")"
Fe-S cluster assembly protein SufB [Novosphingobium barchaimii],Novosphingobium barchaimii,Novosphingobium barchaimii,1420591,28.6,28.6,73%,345,72.73,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059152801.1?report=genbank&log$=prottop&blast_rank=831&RID=WF787KRP013"",""WP_059152801.1"")"
MULTISPECIES: Fe-S cluster assembly protein SufB [unclassified Novosphingobium],unclassified Novosphingobium,unclassified Novosphingobium,2644732,28.6,28.6,73%,345,72.73,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159979988.1?report=genbank&log$=prottop&blast_rank=832&RID=WF787KRP013"",""WP_159979988.1"")"
