Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein [Candidatus Omnitrophica bacterium],Candidatus Omnitrophica bacterium,Candidatus Omnitrophica bacterium,2035772,28.6,28.6,90%,142,77.78,64,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF0533318.1?report=genbank&log$=prottop&blast_rank=727&RID=WY7SFBG3013"",""MBF0533318.1"")"
HIV SAVINE 1 [synthetic construct],synthetic construct,synthetic construct,32630,28.2,28.2,60%,188,100.00,1893,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAX19842.1?report=genbank&log$=prottop&blast_rank=728&RID=WY7SFBG3013"",""AAX19842.1"")"
sugar-binding protein [Pseudomonas sp. 13159349],Pseudomonas sp. 13159349,Pseudomonas sp. 13159349,2662034,28.2,28.2,70%,188,85.71,1746,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKK96076.1?report=genbank&log$=prottop&blast_rank=729&RID=WY7SFBG3013"",""QKK96076.1"")"
RHS repeat-associated core domain-containing protein [Pseudomonas sp. C5pp],Pseudomonas sp. C5pp,Pseudomonas sp. C5pp,1586081,28.2,28.2,70%,188,85.71,1729,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082044747.1?report=genbank&log$=prottop&blast_rank=730&RID=WY7SFBG3013"",""WP_082044747.1"")"
RHS repeat-associated core domain-containing protein [Pseudomonas putida],Pseudomonas putida,Pseudomonas putida,303,28.2,28.2,70%,188,85.71,1699,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160320198.1?report=genbank&log$=prottop&blast_rank=731&RID=WY7SFBG3013"",""WP_160320198.1"")"
RHS repeat-associated core domain-containing protein [Pseudomonas sp. 13159349],Pseudomonas sp. 13159349,Pseudomonas sp. 13159349,2662034,28.2,28.2,70%,188,85.71,1699,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173895762.1?report=genbank&log$=prottop&blast_rank=732&RID=WY7SFBG3013"",""WP_173895762.1"")"
RHS repeat-associated core domain-containing protein [Pseudomonas sp. B22(2017)],Pseudomonas sp. B22(2017),Pseudomonas sp. B22(2017),1981736,28.2,28.2,70%,188,85.71,1695,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085721757.1?report=genbank&log$=prottop&blast_rank=733&RID=WY7SFBG3013"",""WP_085721757.1"")"
RHS repeat-associated core domain-containing protein [Pseudomonas monteilii],Pseudomonas monteilii,Pseudomonas monteilii,76759,28.2,28.2,70%,188,85.71,1496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190288843.1?report=genbank&log$=prottop&blast_rank=734&RID=WY7SFBG3013"",""WP_190288843.1"")"
hypothetical protein AX16_003506 [Volvariella volvacea WC 439],Volvariella volvacea WC 439,Volvariella volvacea WC 439,1457512,28.2,28.2,70%,188,85.71,1420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF8654625.1?report=genbank&log$=prottop&blast_rank=735&RID=WY7SFBG3013"",""KAF8654625.1"")"
hypothetical protein HB13667_23070 [Pseudomonas putida],Pseudomonas putida,Pseudomonas putida,303,28.2,28.2,70%,189,85.71,1341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KPM60033.1?report=genbank&log$=prottop&blast_rank=736&RID=WY7SFBG3013"",""KPM60033.1"")"
hypothetical protein SpCBS45565_g04569 [Spizellomyces sp. 'palustris'],Spizellomyces sp. 'palustris',Spizellomyces sp. 'palustris',117820,28.2,28.2,60%,189,100.00,1170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TPX66259.1?report=genbank&log$=prottop&blast_rank=737&RID=WY7SFBG3013"",""TPX66259.1"")"
sugar-binding protein [Pseudomonas monteilii],Pseudomonas monteilii,Pseudomonas monteilii,76759,28.2,28.2,70%,189,85.71,1138,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXK71658.1?report=genbank&log$=prottop&blast_rank=738&RID=WY7SFBG3013"",""KXK71658.1"")"
hypothetical protein B6U99_06920 [Candidatus Geothermarchaeota archaeon ex4572_27],Candidatus Geothermarchaeota archaeon ex4572_27,Candidatus Geothermarchaeota archaeon ex4572_27,2012530,28.2,28.2,70%,189,63.64,1055,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PCN49978.1?report=genbank&log$=prottop&blast_rank=739&RID=WY7SFBG3013"",""PCN49978.1"")"
contactin-6 [Dasypus novemcinctus],Dasypus novemcinctus,nine-banded armadillo,9361,28.2,28.2,60%,189,100.00,1029,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004449644.1?report=genbank&log$=prottop&blast_rank=740&RID=WY7SFBG3013"",""XP_004449644.1"")"
envelope glycoprotein [Human immunodeficiency virus 1],Human immunodeficiency virus 1,Human immunodeficiency virus 1,11676,28.2,28.2,60%,189,100.00,864,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ANC61331.1?report=genbank&log$=prottop&blast_rank=741&RID=WY7SFBG3013"",""ANC61331.1"")"
hypothetical protein BDD12DRAFT_493568 [Trichophaea hybrida],Trichophaea hybrida,Trichophaea hybrida,47213,28.2,28.2,70%,189,63.64,861,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF8541558.1?report=genbank&log$=prottop&blast_rank=742&RID=WY7SFBG3013"",""KAF8541558.1"")"
envelope glycoprotein [Human immunodeficiency virus 1],Human immunodeficiency virus 1,Human immunodeficiency virus 1,11676,28.2,28.2,60%,189,100.00,849,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFB37008.1?report=genbank&log$=prottop&blast_rank=743&RID=WY7SFBG3013"",""AFB37008.1"")"
DUF11 domain-containing protein [Candidatus Moranbacteria bacterium],Candidatus Moranbacteria bacterium,Candidatus Moranbacteria bacterium,2045217,28.2,28.2,60%,189,83.33,771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NTW14505.1?report=genbank&log$=prottop&blast_rank=744&RID=WY7SFBG3013"",""NTW14505.1"")"
hypothetical protein K440DRAFT_648283 [Wilcoxina mikolae CBS 423.85],Wilcoxina mikolae CBS 423.85,Wilcoxina mikolae CBS 423.85,1314677,28.2,28.2,70%,189,63.64,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF8250656.1?report=genbank&log$=prottop&blast_rank=745&RID=WY7SFBG3013"",""KAF8250656.1"")"
MFS general substrate transporter [Glarea lozoyensis ATCC 20868],Glarea lozoyensis ATCC 20868,Glarea lozoyensis ATCC 20868,1116229,28.2,28.2,80%,189,70.00,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_008086498.1?report=genbank&log$=prottop&blast_rank=746&RID=WY7SFBG3013"",""XP_008086498.1"")"
metallophosphoesterase [Bradyrhizobium yuanmingense],Bradyrhizobium yuanmingense,Bradyrhizobium yuanmingense,108015,28.2,28.2,80%,189,70.00,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128266156.1?report=genbank&log$=prottop&blast_rank=747&RID=WY7SFBG3013"",""WP_128266156.1"")"
RHS repeat-associated core domain-containing protein [Pseudomonas asiatica],Pseudomonas asiatica,Pseudomonas asiatica,2219225,28.2,28.2,70%,189,85.71,584,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137138016.1?report=genbank&log$=prottop&blast_rank=748&RID=WY7SFBG3013"",""WP_137138016.1"")"
Tat pathway signal sequence domain protein [Streptococcus parasanguinis ATCC 15912],Streptococcus parasanguinis ATCC 15912,Streptococcus parasanguinis ATCC 15912,760570,28.2,28.2,70%,189,85.71,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AEH56004.1?report=genbank&log$=prottop&blast_rank=749&RID=WY7SFBG3013"",""AEH56004.1"")"
polysaccharide transporter [Streptococcus parasanguinis FW213],Streptococcus parasanguinis FW213,Streptococcus parasanguinis FW213,1114965,28.2,28.2,70%,189,85.71,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFJ26519.1?report=genbank&log$=prottop&blast_rank=750&RID=WY7SFBG3013"",""AFJ26519.1"")"
Tat pathway signal sequence domain protein [Streptococcus parasanguinis ATCC 903],Streptococcus parasanguinis ATCC 903,Streptococcus parasanguinis ATCC 903,888048,28.2,28.2,70%,189,85.71,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFX38688.1?report=genbank&log$=prottop&blast_rank=751&RID=WY7SFBG3013"",""EFX38688.1"")"
RHS repeat-associated core domain-containing protein [Pseudomonas asiatica],Pseudomonas asiatica,Pseudomonas asiatica,2219225,28.2,28.2,70%,189,85.71,573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137188345.1?report=genbank&log$=prottop&blast_rank=752&RID=WY7SFBG3013"",""WP_137188345.1"")"
BCCT family transporter [Rhodobacteraceae bacterium],Rhodobacteraceae bacterium,Rhodobacteraceae bacterium,1904441,28.2,28.2,60%,189,100.00,571,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TQS69941.1?report=genbank&log$=prottop&blast_rank=753&RID=WY7SFBG3013"",""TQS69941.1"")"
chloride channel protein [Erwinia gerundensis],Erwinia gerundensis,Erwinia gerundensis,1619313,28.2,28.2,60%,189,83.33,562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187486528.1?report=genbank&log$=prottop&blast_rank=754&RID=WY7SFBG3013"",""WP_187486528.1"")"
hypothetical protein [Halobacillus massiliensis],Halobacillus massiliensis,Halobacillus massiliensis,1926286,28.2,28.2,60%,189,100.00,562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082233173.1?report=genbank&log$=prottop&blast_rank=755&RID=WY7SFBG3013"",""WP_082233173.1"")"
chloride channel protein [Erwinia gerundensis],Erwinia gerundensis,Erwinia gerundensis,1619313,28.2,28.2,60%,189,83.33,562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187488265.1?report=genbank&log$=prottop&blast_rank=756&RID=WY7SFBG3013"",""WP_187488265.1"")"
chloride channel protein [Erwinia gerundensis],Erwinia gerundensis,Erwinia gerundensis,1619313,28.2,28.2,60%,189,83.33,562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067433798.1?report=genbank&log$=prottop&blast_rank=757&RID=WY7SFBG3013"",""WP_067433798.1"")"
glycosyltransferase family 39 protein [Hymenobacter sp. BT18],Hymenobacter sp. BT18,Hymenobacter sp. BT18,2724192,28.2,28.2,60%,189,83.33,561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168679713.1?report=genbank&log$=prottop&blast_rank=758&RID=WY7SFBG3013"",""WP_168679713.1"")"
glycosyltransferase family 39 protein [Hymenobacter sp. KIGAM108],Hymenobacter sp. KIGAM108,Hymenobacter sp. KIGAM108,2606448,28.2,28.2,60%,189,83.33,561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149071444.1?report=genbank&log$=prottop&blast_rank=759&RID=WY7SFBG3013"",""WP_149071444.1"")"
glycosyltransferase family 39 protein [Hymenobacter sp. YR204],Hymenobacter sp. YR204,Hymenobacter sp. YR204,2135668,28.2,28.2,60%,189,83.33,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183073241.1?report=genbank&log$=prottop&blast_rank=760&RID=WY7SFBG3013"",""WP_183073241.1"")"
glycosyltransferase family 39 protein [Hymenobacter sp. DG25B],Hymenobacter sp. DG25B,Hymenobacter sp. DG25B,1385664,28.2,28.2,60%,189,83.33,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044513619.1?report=genbank&log$=prottop&blast_rank=761&RID=WY7SFBG3013"",""WP_044513619.1"")"
glycosyltransferase family 39 protein [Hymenobacter sp. DG25A],Hymenobacter sp. DG25A,Hymenobacter sp. DG25A,1385663,28.2,28.2,60%,189,83.33,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082318093.1?report=genbank&log$=prottop&blast_rank=762&RID=WY7SFBG3013"",""WP_082318093.1"")"
polysaccharide biosynthesis protein [Streptococcus pneumoniae],Streptococcus pneumoniae,Streptococcus pneumoniae,1313,28.2,28.2,70%,189,85.71,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VKZ72881.1?report=genbank&log$=prottop&blast_rank=763&RID=WY7SFBG3013"",""VKZ72881.1"")"
"Natural resistance-associated macrophage protein, putative [Perkinsus marinus ATCC 50983]",Perkinsus marinus ATCC 50983,Perkinsus marinus ATCC 50983,423536,28.2,28.2,60%,189,83.33,558,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002772915.1?report=genbank&log$=prottop&blast_rank=764&RID=WY7SFBG3013"",""XP_002772915.1"")"
polysaccharide biosynthesis protein [Streptococcus mitis 29/42],Streptococcus mitis 29/42,Streptococcus mitis 29/42,1340486,28.2,28.2,70%,189,85.71,557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EPR93761.1?report=genbank&log$=prottop&blast_rank=765&RID=WY7SFBG3013"",""EPR93761.1"")"
hypothetical protein C0584_05560 [Candidatus Parcubacteria bacterium],Candidatus Parcubacteria bacterium,Candidatus Parcubacteria bacterium,2762014,28.2,28.2,60%,189,100.00,554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PLX20677.1?report=genbank&log$=prottop&blast_rank=766&RID=WY7SFBG3013"",""PLX20677.1"")"
polysaccharide transporter [Lactobacillus sharpeae JCM 1186 = DSM 20505],Lactobacillus sharpeae JCM 1186 = DSM 20505,Lactobacillus sharpeae JCM 1186 = DSM 20505,1291052,28.2,28.2,70%,189,85.71,551,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRM56132.1?report=genbank&log$=prottop&blast_rank=767&RID=WY7SFBG3013"",""KRM56132.1"")"
TPA: FAD-binding oxidoreductase [Candidatus Bathyarchaeota archaeon],Candidatus Bathyarchaeota archaeon,Candidatus Bathyarchaeota archaeon,2026714,28.2,28.2,70%,189,63.64,551,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGT95500.1?report=genbank&log$=prottop&blast_rank=768&RID=WY7SFBG3013"",""HGT95500.1"")"
polysaccharide biosynthesis protein [Streptococcus pneumoniae],Streptococcus pneumoniae,Streptococcus pneumoniae,1313,28.2,28.2,70%,189,85.71,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054368701.1?report=genbank&log$=prottop&blast_rank=769&RID=WY7SFBG3013"",""WP_054368701.1"")"
polysaccharide biosynthesis protein [Streptococcus pneumoniae],Streptococcus pneumoniae,Streptococcus pneumoniae,1313,28.2,28.2,70%,189,85.71,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CYJ87180.1?report=genbank&log$=prottop&blast_rank=770&RID=WY7SFBG3013"",""CYJ87180.1"")"
polysaccharide biosynthesis protein [Vagococcus lutrae],Vagococcus lutrae,Vagococcus lutrae,81947,28.2,28.2,70%,189,85.71,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038100970.1?report=genbank&log$=prottop&blast_rank=771&RID=WY7SFBG3013"",""WP_038100970.1"")"
TPA: polysaccharide biosynthesis protein [Vagococcus sp.],Vagococcus sp.,Vagococcus sp.,1933889,28.2,28.2,70%,189,85.71,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCT95659.1?report=genbank&log$=prottop&blast_rank=772&RID=WY7SFBG3013"",""HCT95659.1"")"
polysaccharide biosynthesis protein [Vagococcus lutrae],Vagococcus lutrae,Vagococcus lutrae,81947,28.2,28.2,70%,189,85.71,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126762343.1?report=genbank&log$=prottop&blast_rank=773&RID=WY7SFBG3013"",""WP_126762343.1"")"
polysaccharide biosynthesis protein [Lactobacillus hulanensis],Lactobacillus sp. ZW163,Lactobacillus sp. ZW163,2493111,28.2,28.2,70%,189,85.71,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127850164.1?report=genbank&log$=prottop&blast_rank=774&RID=WY7SFBG3013"",""WP_127850164.1"")"
polysaccharide biosynthesis protein [Streptococcus pneumoniae],Streptococcus pneumoniae,Streptococcus pneumoniae,1313,28.2,28.2,70%,189,85.71,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VOJ28636.1?report=genbank&log$=prottop&blast_rank=775&RID=WY7SFBG3013"",""VOJ28636.1"")"
polysaccharide transporter [Streptococcus pneumoniae Hungary19A-6],Streptococcus pneumoniae Hungary19A-6,Streptococcus pneumoniae Hungary19A-6,487214,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACA37479.1?report=genbank&log$=prottop&blast_rank=776&RID=WY7SFBG3013"",""ACA37479.1"")"
polysaccharide biosynthesis protein [Streptococcus infantis ATCC 700779],Streptococcus infantis ATCC 700779,Streptococcus infantis ATCC 700779,889204,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFX37456.1?report=genbank&log$=prottop&blast_rank=777&RID=WY7SFBG3013"",""EFX37456.1"")"
polysaccharide transporter [Streptococcus pneumoniae P1031],Streptococcus pneumoniae P1031,Streptococcus pneumoniae P1031,488223,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACO21146.1?report=genbank&log$=prottop&blast_rank=778&RID=WY7SFBG3013"",""ACO21146.1"")"
polysaccharide biosynthesis protein [Streptococcus peroris ATCC 700780],Streptococcus peroris ATCC 700780,Streptococcus peroris ATCC 700780,888746,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFX40874.1?report=genbank&log$=prottop&blast_rank=779&RID=WY7SFBG3013"",""EFX40874.1"")"
polysaccharide biosynthesis protein [Streptococcus sp. C300],Streptococcus sp. C300,Streptococcus sp. C300,563036,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFX56324.1?report=genbank&log$=prottop&blast_rank=780&RID=WY7SFBG3013"",""EFX56324.1"")"
Membrane protein [Streptococcus oralis],Streptococcus oralis,Streptococcus oralis,1303,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXU08401.1?report=genbank&log$=prottop&blast_rank=781&RID=WY7SFBG3013"",""KXU08401.1"")"
polysaccharide biosynthesis protein [Lactobacillus sharpeae],Lactobacillus sharpeae,Lactobacillus sharpeae,1626,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056975384.1?report=genbank&log$=prottop&blast_rank=782&RID=WY7SFBG3013"",""WP_056975384.1"")"
mviN-like family protein [Streptococcus mitis NCTC 12261],Streptococcus mitis NCTC 12261,Streptococcus mitis NCTC 12261,246201,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QBZ12108.1?report=genbank&log$=prottop&blast_rank=783&RID=WY7SFBG3013"",""QBZ12108.1"")"
polysaccharide biosynthesis protein [Streptococcus sp. M143],Streptococcus sp. M143,Streptococcus sp. M143,563037,28.2,28.2,70%,189,85.71,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFA24268.1?report=genbank&log$=prottop&blast_rank=784&RID=WY7SFBG3013"",""EFA24268.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136111871.1?report=genbank&log$=prottop&blast_rank=785&RID=WY7SFBG3013"",""WP_136111871.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136289561.1?report=genbank&log$=prottop&blast_rank=786&RID=WY7SFBG3013"",""WP_136289561.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136295954.1?report=genbank&log$=prottop&blast_rank=787&RID=WY7SFBG3013"",""WP_136295954.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109991821.1?report=genbank&log$=prottop&blast_rank=788&RID=WY7SFBG3013"",""WP_109991821.1"")"
oligosaccharide flippase family protein [Streptococcus canis],Streptococcus canis,Streptococcus canis,1329,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159305790.1?report=genbank&log$=prottop&blast_rank=789&RID=WY7SFBG3013"",""WP_159305790.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136083542.1?report=genbank&log$=prottop&blast_rank=790&RID=WY7SFBG3013"",""WP_136083542.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011284531.1?report=genbank&log$=prottop&blast_rank=791&RID=WY7SFBG3013"",""WP_011284531.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111685154.1?report=genbank&log$=prottop&blast_rank=792&RID=WY7SFBG3013"",""WP_111685154.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085613916.1?report=genbank&log$=prottop&blast_rank=793&RID=WY7SFBG3013"",""WP_085613916.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032461788.1?report=genbank&log$=prottop&blast_rank=794&RID=WY7SFBG3013"",""WP_032461788.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136296395.1?report=genbank&log$=prottop&blast_rank=795&RID=WY7SFBG3013"",""WP_136296395.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136269657.1?report=genbank&log$=prottop&blast_rank=796&RID=WY7SFBG3013"",""WP_136269657.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020833283.1?report=genbank&log$=prottop&blast_rank=797&RID=WY7SFBG3013"",""WP_020833283.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136309878.1?report=genbank&log$=prottop&blast_rank=798&RID=WY7SFBG3013"",""WP_136309878.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136284332.1?report=genbank&log$=prottop&blast_rank=799&RID=WY7SFBG3013"",""WP_136284332.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136073732.1?report=genbank&log$=prottop&blast_rank=800&RID=WY7SFBG3013"",""WP_136073732.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023080066.1?report=genbank&log$=prottop&blast_rank=801&RID=WY7SFBG3013"",""WP_023080066.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136294095.1?report=genbank&log$=prottop&blast_rank=802&RID=WY7SFBG3013"",""WP_136294095.1"")"
oligosaccharide flippase family protein [Streptococcus canis],Streptococcus canis,Streptococcus canis,1329,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164405037.1?report=genbank&log$=prottop&blast_rank=803&RID=WY7SFBG3013"",""WP_164405037.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136019634.1?report=genbank&log$=prottop&blast_rank=804&RID=WY7SFBG3013"",""WP_136019634.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111712503.1?report=genbank&log$=prottop&blast_rank=805&RID=WY7SFBG3013"",""WP_111712503.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136116694.1?report=genbank&log$=prottop&blast_rank=806&RID=WY7SFBG3013"",""WP_136116694.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011528289.1?report=genbank&log$=prottop&blast_rank=807&RID=WY7SFBG3013"",""WP_011528289.1"")"
polysaccharide biosynthesis protein [Streptococcus dysgalactiae],Streptococcus dysgalactiae,Streptococcus dysgalactiae,1334,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065354903.1?report=genbank&log$=prottop&blast_rank=808&RID=WY7SFBG3013"",""WP_065354903.1"")"
polysaccharide biosynthesis protein [Streptococcus pyogenes],Streptococcus pyogenes,Streptococcus pyogenes,1314,28.2,28.2,70%,189,85.71,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136115506.1?report=genbank&log$=prottop&blast_rank=809&RID=WY7SFBG3013"",""WP_136115506.1"")"
